user_id,bot_score,spam_rate,duplicate_rate,spam_score,duplicate_score,degree,weighted_degree,coordination_events,coordination_score,suspicious_ratings,rating_attack_score,risk_score,campaign_boost,risk_level,explanation
U333,30.90488900216266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.726222250540665,0,LOW RISK,No major suspicious signals detected.
U334,29.102305473981037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.275576368495259,0,LOW RISK,No major suspicious signals detected.
U335,28.845394068083294,0.1111111111111111,0.1111111111111111,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.433570739243045,0,LOW RISK,No major suspicious signals detected.
U336,26.585443510156725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.646360877539181,0,LOW RISK,No major suspicious signals detected.
U337,24.58364464794565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.145911161986413,0,LOW RISK,No major suspicious signals detected.
U338,23.91860540968198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.979651352420495,0,LOW RISK,No major suspicious signals detected.
U339,5.519596628727037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3798991571817592,0,LOW RISK,No major suspicious signals detected.
U340,10.849780326514104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.712445081628526,0,LOW RISK,No major suspicious signals detected.
U341,19.42562285425893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856405713564732,0,LOW RISK,No major suspicious signals detected.
U342,16.094345873537183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023586468384296,0,LOW RISK,No major suspicious signals detected.
U343,25.41574913729684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35393728432421,0,LOW RISK,No major suspicious signals detected.
U344,58.13252108211955,0.25,0.25,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,19.533130270529888,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U345,10.924094648364946,0.18181818181818182,0.2727272727272727,18.181818181818183,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,7.276478207545782,0,LOW RISK,No major suspicious signals detected.
U346,16.03453286758633,0.5,0.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,14.008633216896582,0,LOW RISK,"Suspicious because of: high spam activity, repeated content."
U347,17.449556059354563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.362389014838641,0,LOW RISK,No major suspicious signals detected.
U348,60.69976742489983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.174941856224958,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U349,41.80819046103457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.452047615258643,0,LOW RISK,No major suspicious signals detected.
U350,33.39219069017396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34804767254349,0,LOW RISK,No major suspicious signals detected.
U351,33.06310152699809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.265775381749522,0,LOW RISK,No major suspicious signals detected.
U352,55.224185988704434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.806046497176109,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U353,21.719693547687186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.429923386921796,0,LOW RISK,No major suspicious signals detected.
U354,20.65889101383851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.164722753459627,0,LOW RISK,No major suspicious signals detected.
U355,19.70353171457007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.925882928642517,0,LOW RISK,No major suspicious signals detected.
U356,39.66740049171173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.916850122927933,0,LOW RISK,No major suspicious signals detected.
U357,11.530666129325809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.882666532331452,0,LOW RISK,No major suspicious signals detected.
U358,13.529161103340934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3822902758352336,0,LOW RISK,No major suspicious signals detected.
U359,30.2942641386912,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.573566034672801,0,LOW RISK,No major suspicious signals detected.
U360,21.57792929147394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.394482322868485,0,LOW RISK,No major suspicious signals detected.
U361,23.845791318582137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.961447829645534,0,LOW RISK,No major suspicious signals detected.
U362,25.630987838185654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.407746959546413,0,LOW RISK,No major suspicious signals detected.
U363,36.97953170868276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24488292717069,0,LOW RISK,No major suspicious signals detected.
U364,23.81018672115506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.952546680288765,0,LOW RISK,No major suspicious signals detected.
U365,25.83603225398299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.459008063495747,0,LOW RISK,No major suspicious signals detected.
U366,38.1964977782762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54912444456905,0,LOW RISK,No major suspicious signals detected.
U367,66.61479685192597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.653699212981493,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U368,24.150227382143576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.037556845535894,0,LOW RISK,No major suspicious signals detected.
U369,27.285276797279387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.821319199319847,0,LOW RISK,No major suspicious signals detected.
U370,67.13810707194291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.784526767985728,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U371,15.812941044382372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.953235261095593,0,LOW RISK,No major suspicious signals detected.
U372,9.676410321028216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.419102580257054,0,LOW RISK,No major suspicious signals detected.
U373,13.30024481369988,0.3333333333333333,0.3333333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9.991727870091637,0,LOW RISK,No major suspicious signals detected.
U374,12.733169900391452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.183292475097863,0,LOW RISK,No major suspicious signals detected.
U375,17.265484572183542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3163711430458855,0,LOW RISK,No major suspicious signals detected.
U376,33.566579814481315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.391644953620329,0,LOW RISK,No major suspicious signals detected.
U377,14.22196441736294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.555491104340735,0,LOW RISK,No major suspicious signals detected.
U378,20.71648365471165,0.125,0.125,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.679120913677912,0,LOW RISK,No major suspicious signals detected.
U379,21.693322304719796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.423330576179949,0,LOW RISK,No major suspicious signals detected.
U380,20.180461714317595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.045115428579399,0,LOW RISK,No major suspicious signals detected.
U381,46.023491678622094,0.1111111111111111,0.1111111111111111,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,13.728095141877745,0,LOW RISK,No major suspicious signals detected.
U382,26.705463396203434,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,10.00969918238419,0,LOW RISK,No major suspicious signals detected.
U383,33.64874941165412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41218735291353,0,LOW RISK,No major suspicious signals detected.
U384,32.69482959397991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.173707398494978,0,LOW RISK,No major suspicious signals detected.
U385,31.017698796590476,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75442469914762,0,LOW RISK,No major suspicious signals detected.
U386,40.20675117860859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.051687794652148,0,LOW RISK,No major suspicious signals detected.
U387,61.494941243381504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.373735310845376,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U388,22.64876969539317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.662192423848293,0,LOW RISK,No major suspicious signals detected.
U389,53.29200059132466,0.14285714285714285,0.14285714285714285,14.285714285714285,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,16.18014300497402,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U390,43.95298674999019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.988246687497547,0,LOW RISK,No major suspicious signals detected.
U391,10.3741882090205,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,5.926880385588458,0,LOW RISK,No major suspicious signals detected.
U392,15.023269928827904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.755817482206976,0,LOW RISK,No major suspicious signals detected.
U393,12.624466102698516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156116525674629,0,LOW RISK,No major suspicious signals detected.
U394,32.05100995040211,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,11.34608582093386,0,LOW RISK,No major suspicious signals detected.
U395,36.79858903602642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.199647259006605,0,LOW RISK,No major suspicious signals detected.
U396,15.409052681959468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.852263170489867,0,LOW RISK,No major suspicious signals detected.
U397,41.23583026123408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.30895756530852,0,LOW RISK,No major suspicious signals detected.
U398,30.39448899964188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59862224991047,0,LOW RISK,No major suspicious signals detected.
U399,14.069638713044528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.517409678261132,0,LOW RISK,No major suspicious signals detected.
U400,21.61340428287072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40335107071768,0,LOW RISK,No major suspicious signals detected.
U401,24.96940556906197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242351392265492,0,LOW RISK,No major suspicious signals detected.
U402,18.735709412914574,0.14285714285714285,0.14285714285714285,14.285714285714285,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7.541070210371501,0,LOW RISK,No major suspicious signals detected.
U403,29.29961974685848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32490493671462,0,LOW RISK,No major suspicious signals detected.
U404,19.10013934439476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77503483609869,0,LOW RISK,No major suspicious signals detected.
U405,11.527263596446687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.881815899111672,0,LOW RISK,No major suspicious signals detected.
U406,26.48825276135338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.622063190338345,0,LOW RISK,No major suspicious signals detected.
U407,46.32739661267471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.581849153168678,0,LOW RISK,No major suspicious signals detected.
U408,21.050154629599703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.262538657399926,0,LOW RISK,No major suspicious signals detected.
U409,29.934718432909666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.483679608227416,0,LOW RISK,No major suspicious signals detected.
U410,28.067950842899084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.016987710724771,0,LOW RISK,No major suspicious signals detected.
U411,11.834694907672477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.958673726918119,0,LOW RISK,No major suspicious signals detected.
U412,18.85046725882037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712616814705092,0,LOW RISK,No major suspicious signals detected.
U413,42.09561044005761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.523902610014403,0,LOW RISK,No major suspicious signals detected.
U414,28.668991377086225,0.0,0.2,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.167247844271557,0,LOW RISK,No major suspicious signals detected.
U415,26.82471295081483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.706178237703708,0,LOW RISK,No major suspicious signals detected.
U416,11.60857494034826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.902143735087065,0,LOW RISK,No major suspicious signals detected.
U417,16.440965478689975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110241369672494,0,LOW RISK,No major suspicious signals detected.
U418,17.533434082322447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.383358520580612,0,LOW RISK,No major suspicious signals detected.
U419,41.82917984961228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45729496240307,0,LOW RISK,No major suspicious signals detected.
U420,23.462268170605025,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.865567042651257,0,LOW RISK,No major suspicious signals detected.
U421,25.248238924326586,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.312059731081646,0,LOW RISK,No major suspicious signals detected.
U422,30.64633246884407,0.1,0.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.661583117211016,0,LOW RISK,No major suspicious signals detected.
U423,33.37497129774429,0.25,0.25,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13.343742824436072,0,LOW RISK,No major suspicious signals detected.
U424,18.66549982656036,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666374956640091,0,LOW RISK,No major suspicious signals detected.
U425,5.224830736417951,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,4.639541017437821,0,LOW RISK,No major suspicious signals detected.
U426,21.69097533092415,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.422743832731037,0,LOW RISK,No major suspicious signals detected.
U427,14.855046946002949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.713761736500737,0,LOW RISK,No major suspicious signals detected.
U428,22.69336997954157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.673342494885392,0,LOW RISK,No major suspicious signals detected.
U429,64.17550100535937,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,19.377208584673177,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U430,30.42180621198372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60545155299593,0,LOW RISK,No major suspicious signals detected.
U431,22.896676900294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7241692250735,0,LOW RISK,No major suspicious signals detected.
U432,69.34571636786333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.336429091965833,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U433,50.61720876026909,0.14285714285714285,0.14285714285714285,14.285714285714285,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,15.51144504721013,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U434,32.57554831023777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.143887077559443,0,LOW RISK,No major suspicious signals detected.
U435,24.139814190154883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034953547538721,0,LOW RISK,No major suspicious signals detected.
U436,21.08137831717912,0.125,0.125,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.77034457929478,0,LOW RISK,No major suspicious signals detected.
U437,17.611231637021447,0.0,0.16666666666666666,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,6.069474575922028,0,LOW RISK,No major suspicious signals detected.
U438,20.513173529399875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128293382349969,0,LOW RISK,No major suspicious signals detected.
U439,12.343800499230683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.085950124807671,0,LOW RISK,No major suspicious signals detected.
U440,41.92023463181211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.480058657953027,0,LOW RISK,No major suspicious signals detected.
U441,27.121632280125187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.780408070031297,0,LOW RISK,No major suspicious signals detected.
U442,26.23067827779068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55766956944767,0,LOW RISK,No major suspicious signals detected.
U443,18.45532533141624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61383133285406,0,LOW RISK,No major suspicious signals detected.
U444,13.907350443743214,0.2857142857142857,0.2857142857142857,28.57142857142857,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,9.191123325221518,0,LOW RISK,No major suspicious signals detected.
U445,16.522519098574257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.130629774643564,0,LOW RISK,No major suspicious signals detected.
U446,30.621660889194576,0.16666666666666666,0.3333333333333333,16.666666666666664,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.655415222298643,0,LOW RISK,No major suspicious signals detected.
U447,30.986192940410827,0.3333333333333333,0.3333333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,14.413214901769372,0,LOW RISK,No major suspicious signals detected.
U448,15.241467303989792,0.125,0.125,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.310366825997448,0,LOW RISK,No major suspicious signals detected.
U449,13.72295955131674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.430739887829185,0,LOW RISK,No major suspicious signals detected.
U450,39.46369851527246,0.0,0.1111111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,10.977035739929226,0,LOW RISK,No major suspicious signals detected.
U451,30.923880610382557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.730970152595639,0,LOW RISK,No major suspicious signals detected.
U452,29.91024166030846,0.14285714285714285,0.14285714285714285,14.285714285714285,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,10.334703272219972,0,LOW RISK,No major suspicious signals detected.
U453,47.156745836282994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.789186459070748,0,LOW RISK,No major suspicious signals detected.
U454,16.39228970023521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0980724250588025,0,LOW RISK,No major suspicious signals detected.
U455,13.44752347460999,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,6.695214201985831,0,LOW RISK,No major suspicious signals detected.
U456,38.55780125435755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.639450313589387,0,LOW RISK,No major suspicious signals detected.
U457,27.9930268819046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99825672047615,0,LOW RISK,No major suspicious signals detected.
U458,14.721616111296916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.680404027824229,0,LOW RISK,No major suspicious signals detected.
U459,59.89183635440647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.972959088601618,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U460,17.603124278283307,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,7.73411440290416,0,LOW RISK,No major suspicious signals detected.
U461,23.63235584547732,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,9.241422294702662,0,LOW RISK,No major suspicious signals detected.
U462,26.19890085546586,0.1,0.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.549725213866465,0,LOW RISK,No major suspicious signals detected.
U463,14.459949196684445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614987299171111,0,LOW RISK,No major suspicious signals detected.
U464,37.57958781436356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39489695359089,0,LOW RISK,No major suspicious signals detected.
U465,35.05295757418392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76323939354598,0,LOW RISK,No major suspicious signals detected.
U466,12.817320844647345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.204330211161836,0,LOW RISK,No major suspicious signals detected.
U467,36.80935409144652,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.20233852286163,0,LOW RISK,No major suspicious signals detected.
U468,24.62638999364471,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,9.48993083174451,0,LOW RISK,No major suspicious signals detected.
U469,21.388560118873865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.347140029718466,0,LOW RISK,No major suspicious signals detected.
U470,55.92085947513679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.980214868784197,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U471,25.88845730497301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.472114326243252,0,LOW RISK,No major suspicious signals detected.
U472,45.18643707204705,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,14.629942601345094,0,LOW RISK,No major suspicious signals detected.
U473,11.460749180130836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.865187295032709,0,LOW RISK,No major suspicious signals detected.
U474,12.24204353131578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.060510882828945,0,LOW RISK,No major suspicious signals detected.
U475,29.09819001234161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.274547503085403,0,LOW RISK,No major suspicious signals detected.
U476,44.77978207575672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19494551893918,0,LOW RISK,No major suspicious signals detected.
U477,41.48258257466254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.370645643665634,0,LOW RISK,No major suspicious signals detected.
U478,18.39426660753829,0.14285714285714285,0.14285714285714285,14.285714285714285,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7.455709509027431,0,LOW RISK,No major suspicious signals detected.
U479,22.100170017668557,0.25,0.25,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52504250441714,0,LOW RISK,No major suspicious signals detected.
U480,23.865052540029875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.966263135007469,0,LOW RISK,No major suspicious signals detected.
U481,20.621904413019173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.155476103254793,0,LOW RISK,No major suspicious signals detected.
U482,7.541428410147864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.885357102536966,0,LOW RISK,No major suspicious signals detected.
U483,22.64435809898646,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.661089524746615,0,LOW RISK,No major suspicious signals detected.
U484,27.493020378010765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873255094502691,0,LOW RISK,No major suspicious signals detected.
U485,29.67273189423832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41818297355958,0,LOW RISK,No major suspicious signals detected.
U486,36.00043730433301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.000109326083253,0,LOW RISK,No major suspicious signals detected.
U487,29.20231174609396,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.30057793652349,0,LOW RISK,No major suspicious signals detected.
U488,10.918892411333182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7297231028332956,0,LOW RISK,No major suspicious signals detected.
U489,24.90812010716472,0.3333333333333333,0.3333333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.893696693457844,0,LOW RISK,No major suspicious signals detected.
U490,22.920454765825085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.730113691456271,0,LOW RISK,No major suspicious signals detected.
U491,34.37513698671976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59378424667994,0,LOW RISK,No major suspicious signals detected.
U492,26.777942497189198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.694485624297299,0,LOW RISK,No major suspicious signals detected.
U493,24.07638069293543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.019095173233858,0,LOW RISK,No major suspicious signals detected.
U494,36.55729896700261,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.139324741750652,0,LOW RISK,No major suspicious signals detected.
U495,37.39162298253089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.347905745632723,0,LOW RISK,No major suspicious signals detected.
U496,22.688543891030804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.672135972757701,0,LOW RISK,No major suspicious signals detected.
U497,11.469221312399076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.867305328099769,0,LOW RISK,No major suspicious signals detected.
U498,40.87669085863436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21917271465859,0,LOW RISK,No major suspicious signals detected.
U499,28.57667004315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.144167510789472,0,LOW RISK,No major suspicious signals detected.
