user_id,account_age_days,followers,following,posts,following_followers_ratio,posts_per_day,anomaly_score_raw,isolation_score,young_account_score,low_follower_score,following_ratio_score,activity_score,bot_score,account_status
U515,488,217,909,390,4.169724770642202,0.7975460122699386,0.08777007285742683,16.71567099344585,75.58897243107769,95.68792619334135,0.31385785641703734,0.08975952105050222,40.634107387716405,NORMAL
U516,1367,31,419,895,13.09375,0.6542397660818714,0.018488319147099364,38.365515667636856,31.52882205513784,99.41837144003209,0.9860178133809347,0.07361232144098873,33.77825345349779,NORMAL
U517,18,34,4710,1598,134.57142857142858,84.10526315789474,-0.06414011237067241,64.18606165888428,99.14786967418546,99.35820296831128,10.13574891589168,9.476554399467355,58.24193764993428,WATCH
U518,1000,2144,2966,537,1.3827505827505828,0.5364635364635365,0.1010588195689518,12.563072555737767,49.92481203007518,57.03971119133574,0.10394221834487413,0.06034174643473682,25.808642945698036,NORMAL
U519,1354,1276,2179,147,1.706342991386061,0.10848708487084871,0.11239967875490825,9.019169194480472,32.18045112781955,74.4484556758925,0.12831528474396134,0.012118997072023735,24.321575967052258,NORMAL
U520,1620,759,694,904,0.9131578947368421,0.5576804441702653,0.0913595367190429,15.593999977545659,18.847117794486213,84.81748896911353,0.06857237201953026,0.06273238643089982,24.040930190045625,NORMAL
U521,1786,3712,2366,695,0.637220576353353,0.3889199776161164,0.08686044154237044,16.999921544667323,10.526315789473683,25.591656638588045,0.04778869970995224,0.04371710264439745,10.318403247110275,NORMAL
U522,317,316,1999,914,6.305993690851735,2.8742138364779874,0.08834004633975401,16.537560066687483,84.16040100250626,93.70236662655435,0.4747622004284767,0.32375050729220045,42.42846071214151,NORMAL
U523,1776,671,558,352,0.8303571428571429,0.19808666291502533,0.09501431277689193,14.451919563383326,11.027568922305765,86.58243080625752,0.06233579733606289,0.02221473476728669,22.26008248588455,NORMAL
U524,341,2930,1092,643,0.3725690890481064,1.8801169590643274,0.12227003248426521,5.934783859586066,82.95739348370927,41.275571600481356,0.02785507920288343,0.211739474013673,29.92340496086427,NORMAL
U525,953,764,44,445,0.05751633986928104,0.46645702306079667,0.08459966568175387,17.70639104932441,52.28070175438597,84.71720818291215,0.004125222228393871,0.05245368031097109,32.67847509018133,NORMAL
U526,122,362,912,332,2.512396694214876,2.6991869918699187,0.08260777489677557,18.328836697612097,93.93483709273183,92.7797833935018,0.18902746431306774,0.30402915199830177,44.88185269540315,NORMAL
U527,1870,168,1987,957,11.757396449704142,0.5114911811865313,0.01564465463860798,39.25413195716896,6.315789473684208,96.67067789811472,0.8853633080686436,0.05752795697263401,27.0311727621824,NORMAL
U528,53,413,2862,516,6.913043478260869,9.555555555555555,0.04578560988534258,29.835389438729,97.39348370927318,91.75691937424789,0.5204853520885074,1.0765785330555246,47.466671335957685,NORMAL
U529,761,1397,2589,956,1.851931330472103,1.2545931758530184,0.09297737572949255,15.08844171136019,61.904761904761905,72.0216606498195,0.13928103721769808,0.14125784703172156,32.19979779921759,NORMAL
U530,181,1722,617,617,0.3580963435867673,3.39010989010989,0.10646689808704562,10.873102922577234,90.97744360902256,65.50340954673084,0.026764988160285243,0.3818797010806025,37.53998145219055,NORMAL
U531,449,1283,2923,512,2.276479750778816,1.1377777777777778,0.09663895388900984,13.944235709482633,77.54385964912281,74.30806257521058,0.1712581373029459,0.12809553484813196,36.401241648298175,NORMAL
U532,1793,2635,2392,418,0.9074355083459787,0.2329988851727982,0.09601815870829072,14.138227901037851,10.175438596491237,47.192137986361814,0.06814136035255738,0.026148510416312793,14.123979048201438,NORMAL
U533,961,1807,304,938,0.168141592920354,0.975051975051975,0.09850719100458272,13.36043057753081,51.8796992481203,63.798636181307664,0.012457545750442061,0.10976021389649962,27.753295053443313,NORMAL
U534,784,1404,195,246,0.1387900355871886,0.31337579617834393,0.10425350945279027,11.564764400079715,60.75187969924812,71.88126754913759,0.010246778635062272,0.035205073270519485,31.30678055030085,NORMAL
U535,666,3724,539,552,0.14469798657718122,0.8275862068965517,0.10988390657160135,9.805322461211736,66.66666666666667,25.350982751704777,0.010691767077062006,0.09314433526375002,23.224306178248213,NORMAL
U536,50,2968,2924,794,0.9848433816099696,15.568627450980392,0.021741877778325813,37.34881162606572,97.54385964912281,40.51343762535098,0.07397174198243263,1.754108471522822,38.37258338748479,NORMAL
U537,1573,2157,2809,478,1.3016682113067655,0.3036848792884371,0.09676293225149302,13.90549372985631,21.20300751879699,56.77898114721219,0.0978350725334846,0.0341131378274881,18.77194790742763,NORMAL
U538,1652,3379,949,526,0.28076923076923077,0.31820931639443434,0.10853673463292124,10.226300015327915,17.24310776942356,32.27035699959887,0.02094068942874544,0.03574969583807599,12.30939097130775,NORMAL
U539,363,11,384,293,32.0,0.804945054945055,0.0002660074886118302,44.05980306487039,81.85463659147871,99.81949458483754,2.4100415985829855,0.09059321687446248,47.652627906744655,NORMAL
U540,866,4015,562,318,0.1399402390438247,0.36678200692041524,0.10587806499461183,11.057107286027907,56.64160401002507,19.514640994785417,0.010333412265743733,0.041222680794117963,19.73066204955309,NORMAL
U541,1555,4486,1656,14,0.36906619121907736,0.008997429305912597,0.06369200716960355,24.239822076224183,22.10526315789474,10.068190934616927,0.027591240005492616,0.000908883275724068,11.182961430323429,NORMAL
U542,533,2288,2018,84,0.8816076889471385,0.15730337078651685,0.11237287628787024,9.027544693326593,73.33333333333334,54.15162454873646,0.06619600211684953,0.017619429424713545,30.536981862022532,NORMAL
U543,159,3824,847,145,0.22143790849673203,0.90625,0.08653278660701413,17.10231038555688,92.08020050125313,23.3453670276775,0.01647183843378206,0.10200787054619619,30.27388922887269,NORMAL
U544,920,3938,2050,28,0.5204366590505204,0.03040173724212812,0.09448996055523567,14.615774309336915,53.93483709273183,21.058965102286397,0.03899250395625687,0.0033206388128553237,19.898114661851768,NORMAL
U545,95,1262,270,449,0.21377672209026127,4.677083333333333,0.07569571094674082,20.488786509535238,95.28822055137844,74.72924187725631,0.015894795833283234,0.5268909454097572,41.92422883049595,NORMAL
U546,1477,4565,310,919,0.06789312308366185,0.621786197564276,0.06600931101170737,23.515688151234123,26.015037593984957,8.483754512635366,0.00490680430369509,0.06995557748994752,11.739583561407846,NORMAL
U547,1356,3476,639,270,0.18377911993097498,0.19896831245394253,0.10412693092845215,11.604318903888416,32.08020050125313,30.324909747292427,0.013635368449542296,0.022314075664625167,15.832435863817109,NORMAL
U548,621,2003,1638,778,0.8173652694610778,1.2508038585209003,0.13130814040877814,3.1104668896027885,68.92230576441104,59.86762936221419,0.061357245971814,0.14083088125058454,29.707136290666558,NORMAL
U549,15,38,3064,1705,78.56410256410257,106.5625,-0.02816752113459431,52.9449920975466,99.29824561403508,99.27797833935018,5.9172622048835395,12.006949937786805,55.90226392789971,WATCH
U550,1329,2370,585,886,0.2467313369886124,0.6661654135338346,0.10968412963166524,9.867750726771897,33.43358395989975,52.50701965503409,0.01837694620405617,0.07495605777490137,20.355800175214792,NORMAL
U551,1337,3202,1966,687,0.6137995629097721,0.5134529147982063,0.11940945593717511,6.82868498948634,33.03258145363408,35.82029683112715,0.04602462273978649,0.057748997611482646,16.46667598338357,NORMAL
U552,1257,2222,2362,497,1.0625281151596941,0.39507154213036566,0.12224395477020661,5.942932880483939,37.04260651629072,55.47533092659446,0.07982297680276408,0.044410237401357223,21.273775026275054,NORMAL
U553,1685,1589,1857,156,1.1679245283018869,0.09252669039145907,0.10514481008327775,11.286242001689763,15.588972431077696,68.17087845968712,0.08776146271030599,0.010320640877785907,19.247843561769557,NORMAL
U554,1420,1752,1935,620,1.1038220193953223,0.4363124560168895,0.12742862816367495,4.3227750807216,28.872180451127814,64.90172482952265,0.08293324466737977,0.04905710581301413,20.87489821783352,NORMAL
U555,1304,966,1949,882,2.015511892450879,0.6758620689655173,0.10788011250037266,10.431487765608459,34.68671679197997,80.66586442037705,0.15160196871148957,0.07604863981486755,26.418883035061775,NORMAL
U556,363,978,2568,293,2.623084780388151,0.804945054945055,0.10182460264378784,12.32377311921306,81.85463659147871,80.42519053349379,0.1973645204426142,0.09059321687446248,38.46019333509222,NORMAL
U557,1073,291,2854,1,9.773972602739725,0.000931098696461825,0.013036635979064348,40.0691113112221,46.265664160401,94.20377055756117,0.7359712956804502,0.0,36.60152967221592,NORMAL
U558,13,21,4474,1576,203.36363636363637,112.57142857142857,-0.07631386477578639,67.99023569545301,99.3984962406015,99.61893301243482,15.31719632786739,12.684013022356286,60.70384705227558,WATCH
U559,1810,1018,2748,206,2.6967615309126596,0.11374930977360574,0.06028913495639393,25.303185096307878,9.323308270676689,79.62294424388287,0.20291387291406135,0.012711924443685262,22.103528937786997,NORMAL
U560,1065,4595,285,693,0.06201044386422976,0.650093808630394,0.08619018542313017,17.20936977737444,46.666666666666664,7.8820697954272045,0.004463719338184471,0.07314517081551146,15.836573797815145,NORMAL
U561,271,1249,1284,811,1.0272,2.9816176470588234,0.11852314308730799,7.10564875706924,86.46616541353383,74.98997192137986,0.07716205376018495,0.33585235780048306,37.75005141832993,NORMAL
U562,155,4075,226,306,0.05544651619234544,1.9615384615384615,0.05862571334829397,25.822987461496695,92.28070175438596,18.311271560369036,0.003969322557801836,0.2209137374385272,30.640007261150032,NORMAL
U563,1850,1218,1256,184,1.0303527481542247,0.09940572663425176,0.0961761208348107,14.08886634015905,7.318295739348368,75.61171279582832,0.077399519590816,0.011095744366210827,19.08626068657925,NORMAL
U564,524,3259,928,428,0.2846625766871166,0.8152380952380952,0.12644758234243142,4.629341940114198,73.7844611528822,34.67709586843161,0.021233937280174926,0.09175299727916564,26.09500718683592,NORMAL
U565,9,34,2444,1657,69.82857142857142,165.7,-0.042789856822872285,57.51432355166523,99.59899749373433,99.35820296831128,5.259299673267305,18.67033721020506,57.51391399969321,WATCH
U566,1691,4413,1369,946,0.3101495242410512,0.5591016548463357,0.07486866125953084,20.747231140437606,15.28822055137844,11.532290413156844,0.023153620957741875,0.06289252301310826,9.255820175233021,NORMAL
U567,775,901,384,8,0.42572062084257206,0.010309278350515464,0.07626562561638489,20.31069396114327,61.203007518796994,81.96951464099479,0.031858466733210286,0.0010566974076562734,34.74938202336415,NORMAL
U568,1394,138,1024,776,7.366906474820144,0.5562724014336917,0.06523483606999358,23.757703707916797,30.175438596491233,97.2723626153229,0.554670433864295,0.06257373356174056,30.71004139687524,NORMAL
U569,698,4622,1528,86,0.33052130651092365,0.12303290414878398,0.08902098658790009,16.32477315216442,65.062656641604,7.340553549939832,0.02468802902381821,0.013757964343949164,20.190726545121173,NORMAL
U570,1228,3883,2368,119,0.6096807415036045,0.096826688364524,0.09462256306303746,14.574337371852335,38.496240601503764,22.16205375050141,0.04571439201452992,0.010805148199961263,16.255670876487702,NORMAL
U571,1271,2484,2003,414,0.8060362173038229,0.32547169811320753,0.13066201342477268,3.312375012512161,36.34085213032582,50.220617729643,0.06050393874612273,0.03656799322826523,19.64680401405765,NORMAL
U572,143,4059,312,744,0.07684729064039408,5.166666666666667,0.05666602172992752,26.43537119710966,92.88220551378447,18.632170076213395,0.005581234588784476,0.5820553225329268,31.000994680282382,NORMAL
U573,1934,4693,996,840,0.2121857690668939,0.43410852713178294,0.057425411255813796,26.198069679723346,3.1077694235588926,5.916566385880461,0.015774964827853056,0.04880877553726128,5.901231142561869,NORMAL
U574,22,38,3256,1866,83.48717948717949,81.1304347826087,-0.04229003498867134,57.358134302754706,98.94736842105263,99.27797833935018,6.288069669866858,9.14136211819896,56.139379653742964,WATCH
U575,1054,3134,1337,69,0.42647527910685806,0.06540284360189573,0.10890538233650682,10.11110135053235,47.21804511278196,37.1841155234657,0.031915307794660466,0.007264429582472457,20.767068076854517,NORMAL
U576,390,3683,1019,704,0.2766015200868621,1.8005115089514065,0.11397178041274247,8.52790338665385,80.50125313283208,26.17328519855594,0.020626776350184985,0.2027698364216618,26.674728000468082,NORMAL
U577,604,3242,1122,688,0.3459759481961147,1.1371900826446282,0.1228466574551631,5.754594410176411,69.77443609022555,35.018050541516246,0.02585207675150018,0.12802931560872732,25.33607570891528,NORMAL
U578,810,2642,2646,159,1.0011350737797957,0.1960542540073983,0.11078479267387809,9.523804700201,59.448621553884706,47.0517448856799,0.07519883657554456,0.02198573070645504,25.72317263938716,NORMAL
U579,518,1357,503,644,0.3703976435935199,1.2408477842003853,0.11801671713688905,7.263901725251759,74.08521303258145,72.8239069394304,0.027691525352934333,0.1397090688826189,34.203549146489834,NORMAL
U580,1667,4124,2454,279,0.5949090909090909,0.1672661870503597,0.084466625921095,17.747964623887764,16.491228070175435,17.32851985559567,0.044601787357695204,0.01874200144906243,10.264667429302941,NORMAL
U581,880,1398,1364,641,0.9749821300929236,0.7275822928490352,0.1353655105174828,1.842579921752156,55.93984962406016,72.00160449257922,0.07322898989187351,0.08187627678890358,28.692258981785013,NORMAL
U582,1397,831,464,601,0.5576923076923077,0.42989985693848354,0.11647405524723509,7.7459679043996434,30.025062656641598,83.37344564781388,0.04179860933405711,0.04833455867994,25.360549815518624,NORMAL
U583,754,3736,720,143,0.19266791544019266,0.18940397350993377,0.10865636065377593,10.188918098274774,62.255639097744364,25.110308864821494,0.014304874894602694,0.021236402540319905,22.121070941246305,NORMAL
U584,946,3996,2885,605,0.7217913435076307,0.6388595564941922,0.08840197128466049,16.51820915007691,52.63157894736843,19.895707982350586,0.054158592415299724,0.07187933826088024,19.639089254666718,NORMAL
U585,1526,1450,314,736,0.2164024810475534,0.4819908316961362,0.1058107401965378,11.078145601933107,23.55889724310777,70.95868431608503,0.01609256869725104,0.05420397044418441,21.755336752024853,NORMAL
U586,1550,3348,2924,968,0.8730964467005076,0.624113475177305,0.06571014687117399,23.609173907984967,22.355889724310774,32.89209787404733,0.06555493308407895,0.07021780622849821,15.735689496290199,NORMAL
U587,1675,2899,971,942,0.33482758620689657,0.5620525059665871,0.10097885850999638,12.588059574882902,16.090225563909787,41.897312474929805,0.025012379157387698,0.06322501362900315,14.305964669029539,NORMAL
U588,1830,1036,2142,794,2.0655737704918034,0.4336428181321682,0.08467747183282864,17.682077417014977,8.320802005012528,79.26193341355795,0.15537264269824846,0.04875630122873144,20.631055402375843,NORMAL
U589,357,2873,1483,454,0.5160055671537926,1.2681564245810055,0.12755447054035973,4.28345061558107,82.15538847117794,42.4187725631769,0.03865875293448596,0.14278610201285388,29.696201826302577,NORMAL
U590,1977,1187,674,12,0.5673400673400674,0.006066734074823054,0.0445139790641122,30.232761160548566,0.952380952380949,76.23345367027677,0.04252528116016341,0.0005786637483145742,20.030418266085167,NORMAL
U591,27,4,1615,694,323.0,24.785714285714285,-0.06259115371074453,63.7020278029517,98.6967418546366,99.95988768551946,24.328239099081326,2.79265455655076,60.722425129458735,WATCH
U592,72,953,2400,326,2.5157232704402515,4.465753424657534,0.07620822920823139,20.328629755993024,96.44110275689222,80.9265944645006,0.18927802292031257,0.503079099732283,43.467670416212044,NORMAL
U593,1867,2555,2421,891,0.9471830985915493,0.47698072805139186,0.07353891078719382,21.162764663187296,6.466165413533831,48.796630565583634,0.07113515943562025,0.05363945113139834,14.576111873506894,NORMAL
U594,456,1014,30,407,0.029556650246305417,0.8905908096280087,0.07951313785257819,19.29587935663595,77.19298245614034,79.70316887284396,0.0020192909596343732,0.10024345287853859,38.14880263277096,NORMAL
U595,648,1024,345,815,0.33658536585365856,1.2557781201848999,0.1011501907202802,12.534519998563292,67.56892230576442,79.50260730044124,0.025144775588522017,0.14139136202609204,34.70042493451489,NORMAL
U596,1170,724,60,783,0.08275862068965517,0.6686592655849701,0.08727087525619237,16.871665175891664,41.40350877192982,85.51945447252307,0.006026477542428239,0.07523705548391563,29.998310041579014,NORMAL
U597,353,4894,150,470,0.030643513789581207,1.3276836158192091,0.054434617700371224,27.13266230274829,82.35588972431079,1.885278780585642,0.002101153811172553,0.14949339820324836,25.058876830790343,NORMAL
U598,816,973,382,564,0.3921971252566735,0.6903304773561811,0.11651077437624213,7.734493549363858,59.14786967418546,80.52547131969514,0.029333468117544274,0.07767888472414676,32.07122091462798,NORMAL
U599,523,3620,1702,751,0.4700359016846175,1.433206106870229,0.11748109184936567,7.431279189842721,73.8345864661654,27.436823104693143,0.03519630548848864,0.16138326882380616,25.09370968265208,NORMAL
U600,1209,115,1453,670,12.525862068965518,0.5537190082644629,0.059849919666151774,25.440435415519342,39.44862155388471,97.73365423184917,0.943244343172814,0.062286026987311144,33.47010553701021,NORMAL
U601,1711,4107,2646,644,0.6441090555014606,0.37616822429906543,0.07839640891883987,19.64484581120486,14.28571428571429,17.669474528680308,0.048307541793960095,0.042280283861833856,10.070469276873128,NORMAL
U602,119,3426,359,459,0.10475634665888532,3.825,0.07794596403258047,19.785605265166918,94.08521303258145,31.32771760930606,0.007683352120969229,0.4308814550124112,32.82124062606371,NORMAL
U603,5,17,4769,970,264.94444444444446,161.66666666666666,-0.11196743403480902,79.13161412772686,99.79949874686717,99.69915764139591,19.955479193006344,18.215876639522268,64.48069962833493,WATCH
U604,17,23,3591,1969,149.625,109.38888888888889,-0.06283880108249396,63.77941509246465,99.19799498746868,99.57882069795427,11.269587925030125,12.325416625575883,58.94838462542163,WATCH
U605,1991,454,2355,952,5.175824175824176,0.4779116465863454,0.025324433698195703,36.2292992718306,0.25062656641604564,90.9346169273967,0.38963753156450265,0.053744343470734084,23.78944595226968,NORMAL
U606,65,1485,1808,822,1.2166890982503364,12.454545454545455,0.07413293295118079,20.977138767556603,96.79197994987469,70.25671881267549,0.09143442310603447,1.4032256249312107,41.62925201465345,NORMAL
U607,1438,1718,1395,559,0.8115183246073299,0.38846421125781794,0.12822529484585204,4.073824830438514,27.969924812030065,65.58363417569193,0.06091685252824366,0.04366574863465605,20.742060838138936,NORMAL
U608,920,1310,2783,220,2.1228070175438596,0.23887079261672095,0.09725320622358052,13.752288090924699,53.93483709273183,73.76654632972323,0.1596834661088388,0.026810134484402462,30.34380413946618,NORMAL
U609,1958,3107,530,783,0.17052767052767054,0.3996937212863706,0.06620826851899242,23.453515950058403,1.904761904761909,37.72563176895307,0.012637265751296636,0.04493104686673807,11.549243195957686,NORMAL
U610,39,2435,1666,637,0.6839080459770115,15.925,0.05611464802816535,26.60766988126963,98.09523809523809,51.203369434416366,0.05130521235603425,1.7942631670607885,39.037599671031366,NORMAL
U611,711,2641,2209,720,0.836109008327025,1.0112359550561798,0.12380992528943885,5.453582991226061,64.41102756892231,47.07180104292018,0.06276902937511845,0.11383728634334729,26.367922399793805,NORMAL
U612,1102,3235,868,293,0.26823238566131025,0.2656391659111514,0.12673690295912232,4.538932184630981,44.81203007518797,35.15844364219816,0.019996410916344895,0.029826292386130607,18.92500912151828,NORMAL
U613,1633,4155,2721,531,0.654716073147257,0.32496940024479803,0.0828487003349328,18.25354994410447,18.19548872180451,16.70677898114721,0.04910646518795266,0.03651139622596851,10.646013794027123,NORMAL
U614,1665,3283,2914,146,0.8873325213154689,0.08763505402160865,0.07574192708287508,20.47434443618745,16.591478696741856,34.19574809466507,0.06662719801549666,0.00976947000434419,14.076293178551122,NORMAL
U615,944,3050,1472,242,0.48246476565060636,0.2560846560846561,0.12770932933412732,4.235058814681823,52.73182957393484,38.86883273164862,0.03613245083252084,0.02874972676918596,21.605328333739216,NORMAL
U616,9,12,4632,1964,356.3076923076923,196.4,-0.14266062482919561,88.72292464841776,99.59899749373433,99.79943842759728,26.83698335435909,22.12949576887326,68.19674596013647,WATCH
U617,1279,4778,640,661,0.1339192299644277,0.51640625,0.09041040574675102,15.890593770645905,35.93984962406015,4.211793020457277,0.009879908258339896,0.058081768124182996,12.22209231798659,NORMAL
U618,1,36,4604,1775,124.43243243243244,887.5,-0.1787484383372766,100.0,100.0,99.31809065383072,9.372077026437013,100.0,77.2066373873754,SUSPICIOUS
U619,448,997,1556,650,1.559118236472946,1.447661469933185,0.1283497397786862,4.034937052314217,77.59398496240601,80.0441235459286,0.11722627699431143,0.16301204383546347,36.06631988345825,NORMAL
U620,998,2647,1110,509,0.41918429003021146,0.5095095095095095,0.14000329818104051,0.3933183605088455,50.025062656641616,46.951464099478535,0.0313661485556367,0.057304669788854214,21.971993475739673,NORMAL
U621,470,779,1353,803,1.7346153846153847,1.7048832271762209,0.1162561045054985,7.814075298518889,76.49122807017544,84.41636582430806,0.13044476893163168,0.19199480745249672,37.23960189053408,NORMAL
U622,292,3739,1587,374,0.424331550802139,1.2764505119453924,0.1141482745450147,8.472750762117585,85.41353383458646,25.050140393100694,0.03175384160782115,0.14372064804845194,27.663820709193615,NORMAL
U623,666,4018,2516,999,0.6260263747200796,1.497751124437781,0.06643761436334034,23.381847702058156,66.66666666666667,19.45447252306458,0.046945549461641284,0.1686559544895451,24.10187310712715,NORMAL
U624,1333,4805,2359,531,0.4908447773616313,0.3980509745127436,0.07258450640572317,21.461006343119347,33.2330827067669,3.670276774969916,0.03676363554639965,0.044745948444532335,12.27737978430689,NORMAL
U625,1633,1251,1135,554,0.9065495207667732,0.3390452876376989,0.11481114556481031,8.26561029801212,18.19548872180451,74.94985960689931,0.06807462753213121,0.03809741337078945,20.801418915421458,NORMAL
U626,317,1200,2678,36,2.2298084929225643,0.11320754716981132,0.07944119457105847,19.318360901730287,84.16040100250626,75.97272362615323,0.16774284573150255,0.012650880705975757,39.17623245465552,NORMAL
U627,773,4458,1932,73,0.43328100470957615,0.09431524547803617,0.09611674489026156,14.107420720035845,61.303258145363415,10.629763337344567,0.032427916859590275,0.01052216842291238,19.577565616293477,NORMAL
U628,677,1924,1103,425,0.5729870129870129,0.6268436578171092,0.1404979489962757,0.2387450025280466,66.11528822055138,61.45206578419575,0.04295061061021266,0.07052543276417268,28.876363429923384,NORMAL
U629,1028,717,1814,561,2.5264623955431755,0.5451895043731778,0.12371119386411794,5.484435559300425,48.521303258145366,85.65984757320497,0.19008689668315945,0.06132495511803648,30.141681130510896,NORMAL
U630,857,3723,965,517,0.2591299677765843,0.6025641025641025,0.12693248359116271,4.477815222686592,57.09273182957393,25.371038908945042,0.019310814377068292,0.06778970535850183,20.03405918198352,NORMAL
U631,457,3620,169,149,0.04667219000276167,0.32532751091703055,0.0813538535758716,18.720674380369548,77.14285714285715,27.436823104693143,0.003308437972382275,0.036551746766580996,27.587489935216432,NORMAL
U632,805,1745,1595,67,0.913516609392898,0.08312655086848635,0.11293489399293344,8.851919866194802,59.69924812030075,65.04211793020458,0.06859939050295898,0.009261469116106223,29.27956266403848,NORMAL
U633,4,13,4718,1751,337.0,350.2,-0.15872224136651458,93.7420167560348,99.84962406015038,99.779382270357,25.382722827627635,39.45909141457908,71.24412940160799,SUSPICIOUS
U634,371,2784,1205,770,0.4326750448833034,2.0698924731182795,0.1243795273273921,5.275588137063582,81.45363408521304,44.20377055756117,0.032382275804093315,0.23312265296042822,30.03856482027012,NORMAL
U635,643,1242,2411,471,1.9396621078037006,0.7313664596273292,0.12344086837091506,5.5689095315353985,67.81954887218046,75.13036502206177,0.14588894273119016,0.08230266222533887,32.86511428720438,NORMAL
U636,1851,4221,671,812,0.15892941733775462,0.43844492440604754,0.07299474895572683,21.332809711096175,7.2681704260651685,15.383072603289206,0.011763682232130441,0.04929738419345209,8.10391411202561,NORMAL
U637,1495,3629,2510,845,0.6914600550964187,0.5648395721925134,0.09233778359873662,15.288307758972039,25.112781954887218,27.256317689530686,0.051874031694194835,0.0635390495895565,14.045204555835731,NORMAL
U638,1530,2344,1026,311,0.4375266524520256,0.20313520574787722,0.12086759893638754,6.373030105551115,23.358395989974934,53.02847974328119,0.03274770017827258,0.022783585260741493,17.412853924816318,NORMAL
U639,237,2675,2503,670,0.9353512705530643,2.8151260504201683,0.10329938486820167,11.862918646326676,88.17042606516291,46.38989169675091,0.07024398299665309,0.3170927215966089,33.16514755657857,NORMAL
U640,662,2112,2969,12,1.4051112162801704,0.01809954751131222,0.06770821704338653,22.984797263920782,66.8671679197995,57.681508223024466,0.10562642721751252,0.001934475135405427,31.727509992217577,NORMAL
U641,686,1941,2572,656,1.3244078269824924,0.9548762736535662,0.11732668491754311,7.479529788471527,65.6641604010025,61.11111111111111,0.0995478264423025,0.10748689304407487,29.801201781310763,NORMAL
U642,1595,246,357,627,1.4453441295546559,0.39285714285714285,0.07677882528766422,20.150324273959857,20.100250626566417,95.10629763337344,0.10865678096036678,0.04416072736232539,27.102659128754716,NORMAL
U643,16,16,3602,872,211.88235294117646,51.294117647058826,-0.037324138346008895,55.80634201655998,99.24812030075188,99.71921379863619,15.958828329232658,5.779520040720915,57.98345922581551,WATCH
U644,1925,373,2378,633,6.358288770053476,0.32866043613707163,0.05225257833156771,27.81452745306021,3.5588972431077837,92.5591656638588,0.47870107972142506,0.03692728803043462,23.698950924642663,NORMAL
U645,315,158,1117,966,7.0251572327044025,3.0569620253164556,0.06434435238838493,24.03597081807592,84.26065162907268,96.87123947051745,0.5289297899318605,0.34434187411636,44.22869015268347,NORMAL
U646,435,4561,1776,800,0.38930293730819815,1.834862385321101,0.08899599769110222,16.33258192872217,78.24561403508771,8.563979141596468,0.029115477110471265,0.20664036176342016,23.762361549941676,NORMAL
U647,1214,1022,2841,460,2.777126099706745,0.3786008230452675,0.10117699334004066,12.526144451992957,39.197994987468675,79.54271961492178,0.20896695363870452,0.0425543797827697,27.645589233027565,NORMAL
U648,1603,1533,2795,509,1.8220338983050848,0.31733167082294267,0.0951757459041449,14.40147335001366,19.69924812030075,69.2940232651424,0.13702915466445253,0.03565080609247004,20.983442595185696,NORMAL
U649,1707,4586,1696,114,0.3697405711794201,0.06674473067915691,0.07444237887924943,20.880440056583467,14.486215538847125,8.062575210589662,0.027642034483709697,0.007415628285015592,8.374157788180913,NORMAL
U650,778,1611,2418,341,1.5,0.43774069319640563,0.12152039300749823,6.169038585606775,61.05263157894737,67.72964300040113,0.11277347567852039,0.049218034114751306,29.770018356694926,NORMAL
U651,799,2506,1876,835,0.7483047467092142,1.04375,0.11885452636521754,7.002094846982571,60.0,49.779382270357,0.056155589005618116,0.1175008445467459,26.037854705052204,NORMAL
U652,1233,1735,1699,196,0.9786866359447005,0.15883306320907617,0.12640635480628948,4.642225126609513,38.24561403508772,65.24267950260729,0.0735080142592309,0.017791789315124814,23.32731895024689,NORMAL
U653,1519,4416,271,419,0.06135386008603124,0.2756578947368421,0.07364704372581415,21.128974217652644,23.90977443609024,11.47212194143602,0.004414265273146057,0.03095516442405777,11.446960970939557,NORMAL
U654,23,9,1801,1441,180.1,60.041666666666664,-0.03809006481354771,56.04568626184856,98.89724310776943,99.85960689931808,13.56497304127647,6.765160400934142,57.5091024165425,WATCH
U655,1154,253,499,12,1.9645669291338583,0.01038961038961039,0.05822241484175822,25.949014150433275,42.20551378446116,94.96590453269154,0.14776478050654762,0.0010657489145152468,33.47401253268241,NORMAL
U656,1292,570,51,678,0.0893169877408056,0.5243619489559165,0.07916823036778958,19.40365944407225,35.288220551378444,88.60810268752508,0.006520455495376267,0.05897818584840274,29.464701433711568,NORMAL
U657,623,1836,1703,462,0.9270549809471965,0.7403846153846154,0.1382630801418115,0.9371188307749082,68.8220551378446,63.21700762133975,0.06961910425403198,0.08331879351756101,30.01938572843648,NORMAL
U658,163,3148,957,526,0.30390600190536676,3.207317073170732,0.10682010325990965,10.762729891856923,91.87969924812029,36.90332932210188,0.02268335719261368,0.3612833057327798,32.02486349538706,NORMAL
U659,102,4504,1438,675,0.31920088790233075,6.553398058252427,0.05471826347983405,27.044025876286927,94.93734335839599,9.707180104292013,0.023835372079311492,0.7383069108644493,29.849080621549938,NORMAL
U660,607,4235,2988,466,0.7053824362606232,0.7664473684210527,0.07914544652118333,19.410779164831172,69.62406015037594,15.102286401925403,0.05292266915135722,0.0862554448279339,23.36425817671577,NORMAL
