rating_id,user_id,item_id,rating,timestamp,duplicate_rating_score,extreme_rating_score,user_activity,user_behavior_score,item_activity,item_targeting_score,coordinated_users,coordination_score,bot_evidence,attack_score,detected_fake,is_real_attack
R2397,U100,I100,5,2026-06-25 01:38:31.900557,0,25,7,40,21,35,21,100,0,32.0,False,False
R2398,U489,I382,3,2026-08-07 14:19:31.900570,0,0,4,15,10,25,10,70,0,17.25,False,False
R2399,U169,I373,2,2026-07-23 01:01:31.900582,0,0,8,40,15,25,15,100,0,26.75,False,False
R2400,U703,I335,3,2026-06-12 02:25:31.900595,0,0,9,40,13,25,11,70,0,22.25,False,False
R2401,U389,I492,1,2026-07-15 08:24:31.900608,0,25,5,40,11,25,11,70,0,26.0,False,False
R2402,U304,I403,4,2026-07-08 03:06:31.900620,0,0,4,15,18,25,18,100,0,21.75,False,False
R2403,U180,I253,4,2026-07-24 04:36:31.900633,0,0,6,40,10,25,9,40,0,17.75,False,False
R2404,U744,I111,1,2026-07-15 19:29:31.900645,0,25,8,40,12,25,12,70,0,26.0,False,False
R2405,U974,I348,1,2026-08-05 07:31:31.900660,0,25,5,40,13,25,13,70,0,26.0,False,False
R2406,U824,I234,4,2026-08-03 00:36:31.900673,0,0,6,40,12,25,12,70,0,22.25,False,False
R2407,U700,I152,2,2026-06-15 20:00:31.900686,0,0,6,40,16,25,16,100,0,26.75,False,False
R2408,U687,I52,3,2026-07-25 22:36:31.900698,0,0,10,70,15,25,15,100,0,32.75,False,False
R2409,U302,I261,2,2026-08-01 13:47:31.900710,0,0,8,40,7,10,7,40,0,15.5,False,False
R2410,U615,I203,5,2026-06-05 17:42:31.900723,0,25,5,40,14,25,13,70,0,26.0,False,False
R2411,U431,I106,4,2026-07-18 23:47:31.900735,0,0,7,40,18,25,18,100,0,26.75,False,False
R2412,U490,I13,3,2026-07-07 11:43:31.900747,0,0,7,40,11,25,11,70,0,22.25,False,False
R2413,U320,I193,5,2026-06-21 08:53:31.900759,0,25,4,15,9,10,9,40,0,14.25,False,False
R2414,U396,I303,5,2026-06-28 20:46:31.900772,0,25,7,40,11,25,11,70,0,26.0,False,False
R2415,U949,I11,2,2026-07-08 11:31:31.900789,0,0,3,15,7,10,7,40,0,10.5,False,False
R2416,U564,I286,2,2026-08-11 13:27:31.900802,0,0,5,40,14,25,14,70,0,22.25,False,False
R2417,U28,I142,5,2026-07-22 19:37:31.900815,0,25,5,40,14,25,14,70,0,26.0,False,False
R2418,U498,I349,5,2026-06-14 12:21:31.900827,0,25,7,40,10,25,10,70,0,26.0,False,False
R2419,U233,I205,2,2026-06-10 00:26:31.900842,0,0,10,70,13,25,13,70,0,28.25,False,False
R2420,U863,I40,3,2026-06-20 08:15:31.900857,0,0,6,40,13,25,13,70,0,22.25,False,False
R2421,U998,I92,2,2026-06-08 11:38:31.900869,0,0,4,15,14,25,14,70,0,17.25,False,False
R2422,U970,I304,1,2026-06-12 15:18:31.900882,0,25,6,40,9,10,9,40,0,19.25,False,False
R2423,U659,I85,4,2026-08-06 14:02:31.900894,0,0,5,40,9,10,9,40,0,15.5,False,False
R2424,U392,I168,5,2026-07-22 12:42:31.900906,0,25,4,15,9,10,9,40,0,14.25,False,False
R2425,U286,I32,1,2026-07-18 18:46:31.900919,0,25,4,15,16,25,16,100,0,25.5,False,False
R2426,U51,I193,2,2026-06-20 03:07:31.900931,0,0,6,40,9,10,9,40,0,15.5,False,False
R2427,U96,I41,5,2026-07-01 17:18:31.900944,0,25,8,40,8,10,8,40,0,19.25,False,False
R2428,U174,I65,5,2026-07-28 13:16:31.900956,0,25,5,40,11,25,11,70,0,26.0,False,False
R2429,U287,I245,1,2026-06-25 15:05:31.900968,0,25,6,40,15,25,15,100,0,30.5,False,False
R2430,U197,I10,1,2026-06-24 00:02:31.900980,0,25,10,70,8,10,8,40,0,25.25,False,False
R2431,U116,I228,5,2026-07-06 09:07:31.900993,0,25,6,40,10,25,10,70,0,26.0,False,False
R2432,U667,I27,4,2026-07-12 08:53:31.901005,0,0,8,40,8,10,8,40,0,15.5,False,False
R2433,U693,I229,5,2026-06-17 01:15:31.901020,0,25,7,40,12,25,12,70,0,26.0,False,False
R2434,U746,I404,5,2026-06-13 02:33:31.901033,0,25,6,40,11,25,11,70,0,26.0,False,False
R2435,U258,I426,5,2026-06-29 09:49:31.901045,0,25,8,40,6,10,6,40,0,19.25,False,False
R2436,U915,I145,5,2026-06-16 22:01:31.901057,0,25,10,70,14,25,14,70,0,32.0,False,False
R2437,U459,I319,5,2026-08-06 15:43:31.901069,0,25,6,40,10,25,10,70,0,26.0,False,False
R2438,U323,I82,2,2026-08-02 03:25:31.901082,0,0,5,40,9,10,9,40,0,15.5,False,False
R2439,U502,I63,1,2026-07-17 10:09:31.901094,0,25,5,40,7,10,7,40,0,19.25,False,False
R2440,U559,I437,4,2026-07-12 06:31:31.901107,0,0,12,70,7,10,7,40,0,21.5,False,False
R2441,U427,I182,5,2026-06-05 16:18:31.901119,0,25,2,15,14,25,14,70,0,21.0,False,False
R2442,U97,I283,5,2026-06-24 04:16:31.901132,0,25,5,40,11,25,10,70,0,26.0,False,False
R2443,U678,I52,1,2026-07-03 10:48:31.901144,0,25,9,40,15,25,15,100,0,30.5,False,False
R2444,U78,I252,2,2026-06-15 07:42:31.901156,0,0,5,40,13,25,13,70,0,22.25,False,False
R2445,U820,I350,3,2026-07-05 20:13:31.901169,0,0,7,40,18,25,18,100,0,26.75,False,False
R2446,U882,I124,1,2026-07-05 16:50:31.901181,0,25,7,40,10,25,10,70,0,26.0,False,False
R2447,U204,I424,1,2026-07-27 12:37:31.901195,0,25,6,40,14,25,14,70,0,26.0,False,False
R2448,U610,I236,3,2026-07-10 18:09:31.901208,0,0,5,40,15,25,15,100,0,26.75,False,False
R2449,U459,I418,2,2026-06-05 00:50:31.901220,0,0,6,40,11,25,11,70,0,22.25,False,False
R2450,U887,I385,4,2026-08-02 10:11:31.901232,0,0,10,70,15,25,15,100,0,32.75,False,False
R2451,U428,I305,3,2026-06-17 10:02:31.901245,0,0,3,15,10,25,10,70,0,17.25,False,False
R2452,U420,I111,4,2026-06-21 19:26:31.901259,0,0,5,40,12,25,12,70,0,22.25,False,False
R2453,U519,I36,1,2026-06-20 14:09:31.901271,0,25,5,40,7,10,7,40,0,19.25,False,False
R2454,U859,I456,2,2026-06-24 23:53:31.901283,0,0,5,40,13,25,13,70,0,22.25,False,False
R2455,U873,I353,5,2026-06-13 19:48:31.901295,0,25,8,40,10,25,10,70,0,26.0,False,False
R2456,U594,I454,5,2026-08-06 22:59:31.901308,0,25,5,40,18,25,18,100,0,30.5,False,False
R2457,U401,I271,2,2026-06-09 07:50:31.901320,0,0,3,15,17,25,17,100,0,21.75,False,False
R2458,U48,I58,2,2026-06-14 07:19:31.901332,0,0,5,40,14,25,14,70,0,22.25,False,False
R2459,U843,I6,4,2026-08-04 20:04:31.901345,0,0,8,40,16,25,16,100,0,26.75,False,False
R2460,U436,I252,3,2026-07-25 16:08:31.901357,0,0,8,40,13,25,13,70,0,22.25,False,False
R2461,U814,I349,2,2026-08-01 08:56:31.901371,0,0,5,40,10,25,10,70,0,22.25,False,False
R2462,U398,I113,2,2026-07-04 11:00:31.901384,0,0,7,40,10,25,10,70,0,22.25,False,False
R2463,U943,I61,2,2026-08-04 20:01:31.901397,0,0,9,40,8,10,8,40,0,15.5,False,False
R2464,U481,I314,5,2026-07-12 20:20:31.901409,0,25,6,40,12,25,12,70,0,26.0,False,False
R2465,U274,I296,1,2026-06-04 04:09:31.901421,0,25,4,15,14,25,14,70,0,21.0,False,False
R2466,U868,I23,3,2026-06-10 02:18:31.901433,0,0,3,15,11,25,11,70,0,17.25,False,False
R2467,U616,I427,1,2026-07-20 17:51:31.901446,0,25,5,40,14,25,14,70,0,26.0,False,False
R2468,U487,I344,2,2026-06-18 02:15:31.901458,0,0,4,15,10,25,10,70,0,17.25,False,False
R2469,U365,I383,3,2026-07-09 00:16:31.901470,0,0,3,15,14,25,14,70,0,17.25,False,False
R2470,U528,I397,3,2026-06-27 00:01:31.901483,0,0,4,15,9,10,9,40,0,10.5,False,False
R2471,U230,I174,4,2026-07-21 11:53:31.901495,0,0,7,40,9,10,9,40,0,15.5,False,False
R2472,U696,I306,5,2026-06-22 22:30:31.901508,0,25,4,15,10,25,10,70,0,21.0,False,False
R2473,U776,I425,1,2026-07-28 21:25:31.901520,0,25,8,40,13,25,13,70,0,26.0,False,False
R2474,U493,I435,3,2026-06-06 03:46:31.901532,0,0,5,40,10,25,10,70,0,22.25,False,False
R2475,U223,I309,2,2026-07-29 14:08:31.901547,0,0,10,70,20,35,20,100,0,34.25,False,False
R2476,U932,I164,3,2026-08-02 04:46:31.901559,0,0,8,40,9,10,9,40,0,15.5,False,False
R2477,U448,I414,3,2026-08-05 11:38:31.901571,0,0,3,15,9,10,9,40,0,10.5,False,False
R2478,U853,I307,2,2026-07-13 11:05:31.901584,0,0,5,40,12,25,12,70,0,22.25,False,False
R2479,U571,I450,1,2026-06-15 13:08:31.901598,0,25,5,40,10,25,10,70,0,26.0,False,False
R2480,U756,I431,3,2026-06-27 21:50:31.901611,0,0,6,40,8,10,8,40,0,15.5,False,False
R2481,U888,I215,2,2026-08-02 03:46:31.901623,0,0,7,40,13,25,13,70,0,22.25,False,False
R2482,U838,I360,2,2026-06-08 12:14:31.901636,0,0,5,40,10,25,10,70,0,22.25,False,False
R2483,U192,I207,1,2026-07-31 18:31:31.901649,0,25,5,40,16,25,16,100,0,30.5,False,False
R2484,U712,I277,4,2026-07-21 14:23:31.901663,0,0,5,40,13,25,13,70,0,22.25,False,False
R2485,U585,I306,3,2026-07-10 05:54:31.901676,0,0,4,15,10,25,10,70,0,17.25,False,False
R2486,U264,I50,2,2026-06-06 23:50:31.901689,0,0,7,40,14,25,14,70,0,22.25,False,False
R2487,U791,I284,3,2026-07-13 20:33:31.901701,0,0,6,40,14,25,14,70,0,22.25,False,False
R2488,U239,I48,3,2026-07-07 08:51:31.901713,0,0,6,40,12,25,12,70,0,22.25,False,False
R2489,U222,I397,1,2026-06-17 22:28:31.901727,0,25,6,40,9,10,9,40,0,19.25,False,False
R2490,U248,I4,4,2026-06-18 10:02:31.901740,0,0,6,40,10,25,10,70,0,22.25,False,False
R2491,U409,I266,3,2026-06-16 05:43:31.901752,0,0,9,40,11,25,11,70,0,22.25,False,False
R2492,U47,I333,5,2026-07-03 19:35:31.901765,0,25,6,40,10,25,10,70,0,26.0,False,False
R2493,U712,I338,3,2026-07-09 20:23:31.901777,0,0,5,40,7,10,7,40,0,15.5,False,False
R2494,U903,I403,5,2026-06-23 19:52:31.901789,0,25,4,15,18,25,18,100,0,25.5,False,False
R2495,U475,I69,3,2026-06-06 10:37:31.901802,0,0,6,40,8,10,8,40,0,15.5,False,False
R2496,U32,I287,5,2026-06-17 17:34:31.901814,0,25,9,40,15,25,15,100,0,30.5,False,False
R2497,U887,I90,1,2026-06-30 21:07:31.901826,0,25,10,70,12,25,12,70,0,32.0,False,False
R2498,U495,I325,2,2026-07-12 22:05:31.901839,0,0,4,15,10,25,10,70,0,17.25,False,False
R2499,U666,I484,1,2026-07-04 17:40:31.901851,0,25,3,15,13,25,13,70,0,21.0,False,False
R2500,U410,I260,1,2026-08-05 18:37:31.901863,0,25,11,70,9,10,9,40,0,25.25,False,False
R2501,U898,I105,2,2026-06-16 05:51:31.901876,0,0,9,40,8,10,8,40,0,15.5,False,False
R2502,U481,I98,4,2026-07-01 14:46:31.901888,0,0,6,40,11,25,11,70,0,22.25,False,False
R2503,U29,I244,2,2026-07-31 19:36:31.901903,0,0,8,40,9,10,9,40,0,15.5,False,False
R2504,U490,I336,2,2026-06-08 12:21:31.901915,0,0,7,40,6,10,6,40,0,15.5,False,False
R2505,U300,I499,1,2026-06-08 12:56:31.901927,0,25,7,40,9,10,9,40,0,19.25,False,False
R2506,U941,I92,3,2026-07-30 18:18:31.901940,0,0,6,40,14,25,14,70,0,22.25,False,False
R2507,U666,I87,2,2026-06-05 22:24:31.901952,0,0,3,15,12,25,12,70,0,17.25,False,False
R2508,U871,I483,3,2026-08-03 06:30:31.901964,0,0,5,40,13,25,13,70,0,22.25,False,False
R2509,U704,I315,5,2026-06-07 03:05:31.901977,0,25,4,15,7,10,7,40,0,14.25,False,False
R2510,U235,I415,1,2026-07-05 08:24:31.901989,0,25,4,15,8,10,8,40,0,14.25,False,False
R2511,U689,I467,2,2026-07-26 00:13:31.902002,0,0,3,15,7,10,7,40,0,10.5,False,False
R2512,U751,I120,4,2026-07-14 08:56:31.902014,0,0,4,15,11,25,11,70,0,17.25,False,False
R2513,U315,I461,1,2026-08-03 06:19:31.902026,0,25,6,40,8,10,8,40,0,19.25,False,False
R2514,U912,I278,1,2026-06-13 18:37:31.902038,0,25,5,40,9,10,9,40,0,19.25,False,False
R2515,U809,I158,3,2026-07-18 09:32:31.902053,0,0,2,15,10,25,10,70,0,17.25,False,False
R2516,U172,I151,5,2026-07-18 04:31:31.902065,0,25,8,40,11,25,11,70,0,26.0,False,False
R2517,U159,I342,1,2026-07-28 12:15:31.902078,0,25,6,40,7,10,7,40,0,19.25,False,False
R2518,U709,I143,2,2026-06-04 04:58:31.902093,0,0,4,15,13,25,13,70,0,17.25,False,False
R2519,U376,I3,5,2026-07-14 19:54:31.902106,0,25,5,40,8,10,8,40,0,19.25,False,False
R2520,U449,I210,3,2026-06-08 23:25:31.902118,0,0,3,15,11,25,11,70,0,17.25,False,False
R2521,U915,I480,1,2026-08-01 02:10:31.902131,0,25,10,70,13,25,13,70,0,32.0,False,False
R2522,U684,I376,5,2026-07-04 01:48:31.902143,0,25,5,40,9,10,9,40,0,19.25,False,False
R2523,U673,I33,3,2026-07-04 22:03:31.902155,0,0,10,70,11,25,11,70,0,28.25,False,False
R2524,U280,I4,5,2026-06-20 09:47:31.902168,0,25,13,70,10,25,10,70,0,32.0,False,False
R2525,U291,I52,3,2026-06-27 18:39:31.902180,0,0,7,40,15,25,15,100,0,26.75,False,False
R2526,U359,I98,5,2026-06-23 18:11:31.902192,0,25,6,40,11,25,11,70,0,26.0,False,False
R2527,U634,I361,1,2026-07-25 07:24:31.902211,0,25,9,40,11,25,11,70,0,26.0,False,False
R2528,U478,I19,3,2026-07-14 12:29:31.902224,0,0,6,40,12,25,12,70,0,22.25,False,False
R2529,U850,I325,2,2026-07-15 12:26:31.902236,0,0,9,40,10,25,10,70,0,22.25,False,False
R2530,U858,I166,1,2026-06-10 12:56:31.902248,0,25,5,40,8,10,7,40,0,19.25,False,False
R2531,U648,I319,1,2026-06-26 12:59:31.902260,0,25,7,40,10,25,10,70,0,26.0,False,False
R2532,U931,I422,2,2026-07-07 17:45:31.902275,0,0,12,70,9,10,9,40,0,21.5,False,False
R2533,U880,I38,1,2026-08-09 08:38:31.902288,0,25,5,40,10,25,10,70,0,26.0,False,False
R2534,U658,I102,3,2026-07-07 22:35:31.902300,0,0,7,40,7,10,7,40,0,15.5,False,False
R2535,U327,I315,3,2026-07-26 08:03:31.902312,0,0,6,40,7,10,7,40,0,15.5,False,False
R2536,U767,I295,5,2026-07-26 20:45:31.902325,0,25,6,40,11,25,11,70,0,26.0,False,False
R2537,U36,I324,2,2026-07-20 19:37:31.902337,0,0,5,40,10,25,10,70,0,22.25,False,False
R2538,U491,I195,4,2026-07-03 10:33:31.902350,100,0,5,40,14,25,13,70,0,32.25,False,False
R2539,U597,I339,4,2026-06-18 05:22:31.902362,0,0,6,40,9,10,9,40,0,15.5,False,False
R2540,U177,I396,2,2026-06-20 23:07:31.902375,0,0,5,40,8,10,8,40,0,15.5,False,False
R2541,U355,I119,2,2026-06-23 22:19:31.902387,0,0,5,40,8,10,8,40,0,15.5,False,False
R2542,U392,I47,5,2026-07-20 01:44:31.902399,0,25,4,15,15,25,15,100,0,25.5,False,False
R2543,U95,I427,1,2026-06-15 22:24:31.902414,0,25,4,15,14,25,14,70,0,21.0,False,False
R2544,U842,I277,2,2026-06-17 09:58:31.902427,0,0,2,15,13,25,13,70,0,17.25,False,False
R2545,U693,I8,5,2026-07-21 20:27:31.902439,0,25,7,40,8,10,8,40,0,19.25,False,False
R2546,U802,I406,3,2026-07-31 06:56:31.902454,0,0,3,15,9,10,9,40,0,10.5,False,False
R2547,U287,I334,2,2026-07-16 01:36:31.902469,0,0,6,40,10,25,10,70,0,22.25,False,False
R2548,U2,I193,4,2026-06-11 13:01:31.902481,0,0,9,40,9,10,9,40,0,15.5,False,False
R2549,U181,I262,2,2026-07-18 05:48:31.902493,0,0,5,40,13,25,13,70,0,22.25,False,False
R2550,U419,I97,2,2026-07-15 12:49:31.902506,0,0,4,15,9,10,9,40,0,10.5,False,False
R2551,U690,I264,5,2026-06-17 19:24:31.902518,0,25,7,40,9,10,9,40,0,19.25,False,False
R2552,U235,I487,2,2026-07-19 09:47:31.902531,0,0,4,15,12,25,12,70,0,17.25,False,False
R2553,U213,I241,3,2026-08-02 12:00:31.902543,0,0,8,40,11,25,11,70,0,22.25,False,False
R2554,U961,I490,5,2026-07-08 03:07:31.902556,0,25,7,40,8,10,8,40,0,19.25,False,False
R2555,U446,I462,5,2026-07-19 16:14:31.902568,0,25,5,40,7,10,7,40,0,19.25,False,False
R2556,U749,I19,5,2026-07-03 06:27:31.902580,0,25,6,40,12,25,12,70,0,26.0,False,False
R2557,U794,I413,3,2026-07-16 14:54:31.902592,0,0,6,40,11,25,11,70,0,22.25,False,False
R2558,U179,I145,2,2026-06-06 14:49:31.902605,0,0,4,15,14,25,14,70,0,17.25,False,False
R2559,U575,I90,4,2026-06-16 09:05:31.902617,0,0,3,15,12,25,12,70,0,17.25,False,False
R2560,U967,I68,5,2026-07-12 19:35:31.902631,0,25,2,15,12,25,12,70,0,21.0,False,False
R2561,U351,I10,4,2026-07-18 08:22:31.902645,0,0,5,40,8,10,8,40,0,15.5,False,False
R2562,U209,I174,1,2026-06-20 06:09:31.902657,0,25,7,40,9,10,9,40,0,19.25,False,False
R2563,U882,I177,2,2026-06-03 17:39:31.902669,0,0,7,40,9,10,9,40,0,15.5,False,False
R2564,U873,I286,5,2026-06-16 06:22:31.902682,0,25,8,40,14,25,14,70,0,26.0,False,False
R2565,U382,I311,3,2026-06-29 04:16:31.902695,0,0,5,40,18,25,18,100,0,26.75,False,False
R2566,U863,I323,1,2026-07-20 04:36:31.902707,0,25,6,40,5,10,5,40,0,19.25,False,False
R2567,U582,I218,5,2026-07-04 10:13:31.902720,0,25,2,15,5,10,5,40,0,14.25,False,False
R2568,U290,I167,2,2026-07-13 10:59:31.902732,0,0,7,40,15,25,15,100,0,26.75,False,False
R2569,U615,I49,4,2026-07-05 23:33:31.902745,0,0,5,40,13,25,13,70,0,22.25,False,False
R2570,U336,I22,3,2026-07-01 03:40:31.902757,0,0,4,15,12,25,12,70,0,17.25,False,False
R2571,U127,I410,5,2026-06-25 05:23:31.902769,0,25,6,40,13,25,13,70,0,26.0,False,False
R2572,U206,I2,1,2026-06-03 11:19:31.902782,0,25,5,40,12,25,12,70,0,26.0,False,False
R2573,U606,I408,5,2026-07-11 20:45:31.902794,100,25,8,40,13,25,12,70,0,36.0,False,False
R2574,U280,I69,5,2026-06-26 12:48:31.902809,0,25,13,70,8,10,8,40,0,25.25,False,False
R2575,U972,I233,2,2026-07-17 19:44:31.902822,0,0,5,40,10,25,10,70,0,22.25,False,False
R2576,U291,I378,5,2026-06-14 02:50:31.902834,0,25,7,40,11,25,11,70,0,26.0,False,False
R2577,U411,I341,4,2026-06-25 20:00:31.902846,0,0,6,40,10,25,10,70,0,22.25,False,False
R2578,U985,I222,4,2026-07-01 21:00:31.902859,0,0,4,15,16,25,16,100,0,21.75,False,False
R2579,U603,I275,5,2026-06-20 02:17:31.902873,0,25,6,40,16,25,16,100,0,30.5,False,False
R2580,U264,I233,1,2026-07-05 15:25:31.902885,0,25,7,40,10,25,10,70,0,26.0,False,False
R2581,U717,I54,4,2026-06-09 02:11:31.902898,0,0,5,40,10,25,10,70,0,22.25,False,False
R2582,U873,I437,1,2026-07-03 09:34:31.902910,0,25,8,40,7,10,7,40,0,19.25,False,False
R2583,U598,I26,1,2026-07-19 02:07:31.902923,0,25,4,15,14,25,14,70,0,21.0,False,False
R2584,U636,I225,1,2026-08-04 11:29:31.902936,0,25,6,40,12,25,12,70,0,26.0,False,False
R2585,U26,I493,2,2026-06-25 04:09:31.902948,0,0,8,40,11,25,11,70,0,22.25,False,False
R2586,U266,I407,4,2026-08-02 11:47:31.902961,0,0,5,40,9,10,9,40,0,15.5,False,False
R2587,U344,I200,4,2026-07-10 04:50:31.902974,0,0,7,40,14,25,14,70,0,22.25,False,False
R2588,U428,I221,3,2026-08-11 19:52:31.902988,0,0,3,15,12,25,12,70,0,17.25,False,False
R2589,U668,I173,1,2026-06-23 10:10:31.903002,0,25,6,40,9,10,9,40,0,19.25,False,False
R2590,U745,I258,4,2026-08-10 00:17:31.903015,0,0,4,15,7,10,7,40,0,10.5,False,False
R2591,U702,I49,4,2026-06-28 02:30:31.903028,0,0,8,40,13,25,13,70,0,22.25,False,False
R2592,U678,I149,3,2026-06-21 14:08:31.903040,0,0,9,40,11,25,11,70,0,22.25,False,False
R2593,U908,I370,2,2026-07-24 05:26:31.903053,0,0,5,40,16,25,16,100,0,26.75,False,False
R2594,U290,I355,2,2026-07-09 08:12:31.903066,0,0,7,40,17,25,17,100,0,26.75,False,False
R2595,U625,I454,4,2026-06-20 10:49:31.903078,0,0,3,15,18,25,18,100,0,21.75,False,False
R2596,U529,I167,1,2026-07-17 12:09:31.903090,0,25,3,15,15,25,15,100,0,25.5,False,False
R2597,U331,I388,1,2026-06-14 01:24:31.903103,0,25,12,70,11,25,11,70,0,32.0,False,False
R2598,U343,I400,4,2026-07-05 15:32:31.903116,0,0,8,40,14,25,14,70,0,22.25,False,False
R2599,U877,I362,5,2026-07-21 23:00:31.903128,0,25,7,40,7,10,7,40,0,19.25,False,False
R2600,U496,I175,3,2026-08-07 16:27:31.903140,0,0,3,15,8,10,8,40,0,10.5,False,False
R2601,U138,I422,3,2026-07-26 15:15:31.903153,0,0,7,40,9,10,9,40,0,15.5,False,False
R2602,U814,I287,4,2026-08-05 06:28:31.903166,0,0,5,40,15,25,15,100,0,26.75,False,False
R2603,U482,I425,5,2026-06-19 07:51:31.903180,0,25,8,40,13,25,13,70,0,26.0,False,False
R2604,U171,I460,3,2026-07-02 06:19:31.903192,0,0,8,40,12,25,12,70,0,22.25,False,False
R2605,U127,I153,1,2026-07-30 23:52:31.903205,0,25,6,40,15,25,15,100,0,30.5,False,False
R2606,U338,I28,2,2026-06-23 18:42:31.903218,0,0,6,40,9,10,9,40,0,15.5,False,False
R2607,U331,I446,4,2026-07-03 21:22:31.903233,0,0,12,70,8,10,8,40,0,21.5,False,False
R2608,U762,I88,4,2026-07-15 10:45:31.903245,0,0,8,40,12,25,12,70,0,22.25,False,False
R2609,U526,I404,1,2026-06-15 13:30:31.903258,0,25,3,15,11,25,11,70,0,21.0,False,False
R2610,U421,I389,2,2026-06-25 17:55:31.903270,0,0,6,40,12,25,12,70,0,22.25,False,False
R2611,U662,I147,5,2026-07-20 13:52:31.903285,0,25,5,40,16,25,16,100,0,30.5,False,False
R2612,U776,I383,4,2026-06-21 22:12:31.903298,0,0,8,40,14,25,14,70,0,22.25,False,False
R2613,U889,I26,4,2026-07-25 00:06:31.903310,0,0,7,40,14,25,14,70,0,22.25,False,False
R2614,U330,I262,3,2026-07-22 17:46:31.903322,0,0,8,40,13,25,13,70,0,22.25,False,False
R2615,U19,I368,1,2026-08-09 20:30:31.903335,0,25,4,15,14,25,14,70,0,21.0,False,False
R2616,U788,I40,2,2026-07-02 20:22:31.903349,0,0,4,15,13,25,13,70,0,17.25,False,False
R2617,U562,I295,4,2026-06-18 02:53:31.903362,0,0,3,15,11,25,11,70,0,17.25,False,False
R2618,U341,I43,5,2026-06-13 19:15:31.903375,0,25,5,40,9,10,9,40,0,19.25,False,False
R2619,U213,I0,3,2026-06-14 07:58:31.903387,0,0,8,40,7,10,7,40,0,15.5,False,False
R2620,U942,I257,3,2026-07-29 09:55:31.903400,0,0,2,15,9,10,9,40,0,10.5,False,False
R2621,U928,I444,4,2026-06-30 23:49:31.903412,0,0,6,40,7,10,7,40,0,15.5,False,False
R2622,U358,I268,4,2026-06-03 17:57:31.903424,0,0,1,15,11,25,11,70,0,17.25,False,False
R2623,U486,I24,2,2026-07-07 13:55:31.903437,0,0,6,40,10,25,10,70,0,22.25,False,False
R2624,U335,I212,2,2026-08-07 03:14:31.903449,0,0,3,15,7,10,7,40,0,10.5,False,False
R2625,U968,I99,4,2026-07-23 04:55:31.903461,0,0,7,40,8,10,8,40,0,15.5,False,False
R2626,U259,I155,3,2026-07-23 14:25:31.903474,0,0,8,40,11,25,11,70,0,22.25,False,False
R2627,U643,I304,3,2026-07-06 03:41:31.903486,0,0,9,40,9,10,9,40,0,15.5,False,False
R2628,U520,I399,5,2026-07-08 11:16:31.903498,0,25,4,15,10,25,10,70,0,21.0,False,False
R2629,U765,I378,2,2026-07-21 15:47:31.903511,0,0,4,15,11,25,11,70,0,17.25,False,False
R2630,U107,I275,1,2026-06-11 11:01:31.903523,0,25,4,15,16,25,16,100,0,25.5,False,False
R2631,U986,I77,2,2026-07-22 14:15:31.903537,0,0,5,40,10,25,10,70,0,22.25,False,False
R2632,U379,I225,4,2026-08-03 18:02:31.903550,0,0,5,40,12,25,12,70,0,22.25,False,False
R2633,U488,I365,1,2026-07-02 00:14:31.903562,0,25,8,40,10,25,10,70,0,26.0,False,False
R2634,U903,I112,1,2026-07-02 04:35:31.903575,0,25,4,15,11,25,11,70,0,21.0,False,False
R2635,U308,I143,3,2026-06-30 20:56:31.903587,0,0,8,40,13,25,13,70,0,22.25,False,False
R2636,U472,I453,4,2026-07-27 01:55:31.903599,0,0,7,40,16,25,16,100,0,26.75,False,False
R2637,U691,I211,2,2026-07-07 12:06:31.903612,0,0,7,40,10,25,10,70,0,22.25,False,False
R2638,U250,I482,4,2026-07-02 08:57:31.903624,0,0,6,40,9,10,9,40,0,15.5,False,False
R2639,U551,I160,1,2026-06-26 11:05:31.903636,0,25,6,40,16,25,16,100,0,30.5,False,False
R2640,U628,I461,5,2026-06-17 17:20:31.903649,0,25,5,40,8,10,8,40,0,19.25,False,False
R2641,U500,I416,4,2026-07-18 17:09:31.903661,0,0,5,40,7,10,7,40,0,15.5,False,False
R2642,U802,I253,3,2026-06-17 00:15:31.903677,0,0,3,15,10,25,9,40,0,12.75,False,False
R2643,U279,I350,3,2026-06-13 15:53:31.903689,0,0,7,40,18,25,18,100,0,26.75,False,False
R2644,U245,I481,3,2026-06-27 02:23:31.903702,0,0,6,40,7,10,7,40,0,15.5,False,False
R2645,U729,I171,2,2026-06-19 08:42:31.903717,0,0,5,40,10,25,10,70,0,22.25,False,False
R2646,U362,I434,2,2026-07-02 05:24:31.903729,0,0,2,15,10,25,10,70,0,17.25,False,False
R2647,U767,I235,3,2026-08-09 07:54:31.903742,0,0,6,40,12,25,12,70,0,22.25,False,False
R2648,U985,I385,2,2026-06-29 11:42:31.903754,0,0,4,15,15,25,15,100,0,21.75,False,False
R2649,U398,I238,4,2026-06-22 01:56:31.903767,0,0,7,40,12,25,12,70,0,22.25,False,False
R2650,U486,I144,1,2026-07-18 16:46:31.903779,0,25,6,40,5,10,5,40,0,19.25,False,False
R2651,U893,I76,1,2026-06-29 03:22:31.903791,0,25,6,40,10,25,10,70,0,26.0,False,False
R2652,U431,I239,3,2026-08-04 12:05:31.903804,0,0,7,40,11,25,11,70,0,22.25,False,False
R2653,U315,I305,4,2026-07-10 21:47:31.903816,0,0,6,40,10,25,10,70,0,22.25,False,False
