comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type,duplicate_count,duplicate_score,spam_score,near_duplicate_similarity,near_duplicate_score,user_comment_count,user_activity_score,unique_users_for_text,text_item_group_size,coordination_score,attack_pattern_score,base_attack_score,coordination_boost,attack_score,detected_fake,is_real_attack
C2906,U910,I190,thanks for sharing this information. reference 2906,2026-07-29 22:50:31.821105,False,GENUINE,1,0,0,0.6789809902112234,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C2907,U297,I267,the explanation of music was very clear. reference 2907,2026-06-25 13:22:31.821119,False,GENUINE,1,0,0,0.7662202675963719,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C2908,U619,I128,i think this could be improved. reference 2908,2026-07-23 15:52:31.821134,False,GENUINE,1,0,0,0.6122441426822248,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C2909,U958,I169,i learned something useful about education here. reference 2909,2026-06-25 02:27:31.821149,False,GENUINE,1,0,0,0.7309832397113513,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C2910,U732,I424,i think this could be improved. reference 2910,2026-07-13 21:58:31.821162,False,GENUINE,1,0,0,0.6122441426822248,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C2911,U426,I91,i learned something useful about food here. reference 2911,2026-08-05 17:30:31.821176,False,GENUINE,1,0,0,0.7306701420191416,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C2912,U5,I159,the explanation of sports was very clear. reference 2912,2026-06-09 15:49:31.821190,False,GENUINE,1,0,0,0.761366899611231,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C2913,U96,I275,i think this could be improved. reference 2913,2026-08-03 05:04:31.821204,False,GENUINE,1,0,0,0.6122441426822248,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C2914,U62,I319,i think this could be improved. reference 2914,2026-08-05 18:07:31.821217,False,GENUINE,1,0,0,0.6122441426822248,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C2915,U358,I325,this was a surprisingly interesting post. reference 2915,2026-07-11 10:24:31.821231,False,GENUINE,1,0,0,0.661661894767308,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C2916,U643,I7,the explanation of movies was very clear. reference 2916,2026-07-16 23:09:31.821244,False,GENUINE,1,0,0,0.769149315988473,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C2917,U840,I466,the information presented here is useful. reference 2917,2026-07-09 09:39:31.821258,False,GENUINE,1,0,0,0.6598076480079632,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C2918,U639,I392,the information presented here is useful. reference 2918,2026-06-21 18:12:31.821271,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C2919,U554,I328,the explanation of gaming was very clear. reference 2919,2026-06-18 21:20:31.821285,False,GENUINE,1,0,0,0.7624332223630372,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C2920,U156,I52,the explanation of movies was very clear. reference 2920,2026-07-26 14:25:31.821299,False,GENUINE,1,0,0,0.769149315988473,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C2921,U269,I288,this is an interesting perspective on education. reference 2921,2026-06-25 06:57:31.821312,False,GENUINE,1,0,0,0.7306942280328299,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C2922,U601,I330,the information presented here is useful. reference 2922,2026-06-20 10:26:31.821326,False,GENUINE,1,0,0,0.6598076480079632,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C2923,U790,I436,thanks for sharing this information. reference 2923,2026-06-05 17:24:31.821339,False,GENUINE,1,0,0,0.6789809902112234,0,10,40,1,1,0,0,4.0,0,4.0,False,False
C2924,U892,I315,i think this could be improved. reference 2924,2026-07-27 12:45:31.821355,False,GENUINE,1,0,0,0.6122441426822248,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C2925,U2,I401,the explanation of sports was very clear. reference 2925,2026-08-03 12:27:31.821369,False,GENUINE,1,0,0,0.761366899611231,20,2,0,1,1,0,0,3.0,0,3.0,False,False
C2926,U951,I411,thanks for sharing this information. reference 2926,2026-07-29 18:52:31.821382,False,GENUINE,1,0,0,0.6789809902112234,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C2927,U168,I243,i really enjoyed this post about music. reference 2927,2026-08-04 18:03:31.821396,False,GENUINE,1,0,0,0.7730771289001258,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C2928,U917,I496,i really enjoyed this post about education. reference 2928,2026-06-26 06:08:31.821410,False,GENUINE,1,0,0,0.7751482859536991,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C2929,U826,I225,the information presented here is useful. reference 2929,2026-07-13 01:26:31.821426,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C2930,U309,I256,this is an interesting perspective on sports. reference 2930,2026-06-21 20:19:31.821440,False,GENUINE,1,0,0,0.7310531063082972,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C2931,U402,I193,the information presented here is useful. reference 2931,2026-07-10 12:29:31.821453,False,GENUINE,1,0,0,0.6598076480079632,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C2932,U319,I429,this was a surprisingly interesting post. reference 2932,2026-06-24 12:40:31.821467,False,GENUINE,1,0,0,0.661661894767308,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C2933,U80,I452,thanks for sharing this information. reference 2933,2026-07-27 17:05:31.821480,False,GENUINE,1,0,0,0.6789809902112234,0,11,40,1,1,0,0,4.0,0,4.0,False,False
C2934,U968,I324,i have a different opinion about education. reference 2934,2026-07-03 00:48:31.821494,False,GENUINE,1,0,0,0.7416504318441781,20,11,40,1,1,0,0,7.0,0,7.0,False,False
C2935,U573,I226,i think this could be improved. reference 2935,2026-06-10 10:46:31.821507,False,GENUINE,1,0,0,0.6122441426822248,0,10,40,1,1,0,0,4.0,0,4.0,False,False
C2936,U123,I285,the information presented here is useful. reference 2936,2026-07-26 15:06:31.821523,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C2937,U25,I443,this is worth discussing further. reference 2937,2026-06-11 20:15:31.821536,False,GENUINE,1,0,0,0.6148367794734235,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C2938,U354,I372,the information presented here is useful. reference 2938,2026-06-16 16:10:31.821550,False,GENUINE,1,0,0,0.6598076480079632,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C2939,U573,I448,the explanation of fashion was very clear. reference 2939,2026-07-08 18:31:31.821565,False,GENUINE,1,0,0,0.7656396726651926,20,10,40,1,1,0,0,7.0,0,7.0,False,False
C2940,U183,I477,i really enjoyed this post about sports. reference 2940,2026-07-02 14:14:31.821580,False,GENUINE,1,0,0,0.7746110731001136,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C2941,U369,I269,the explanation of technology was very clear. reference 2941,2026-06-19 11:26:31.821593,False,GENUINE,1,0,0,0.768821942884016,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C2942,U317,I168,this is an interesting perspective on music. reference 2942,2026-07-19 17:38:31.821607,False,GENUINE,1,0,0,0.7318423269582839,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C2943,U514,I471,i really enjoyed this post about movies. reference 2943,2026-08-08 18:44:31.821621,False,GENUINE,1,0,0,0.7772370080656208,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C2944,U662,I140,i think this could be improved. reference 2944,2026-08-07 20:02:31.821634,False,GENUINE,1,0,0,0.6122441426822248,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C2945,U712,I360,i have a different opinion about movies. reference 2945,2026-06-15 22:03:31.821648,False,GENUINE,1,0,0,0.7480534672157237,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C2946,U58,I497,thanks for sharing this information. reference 2946,2026-06-07 11:25:31.821661,False,GENUINE,1,0,0,0.6789809902112234,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C2947,U949,I241,thanks for sharing this information. reference 2947,2026-06-28 04:54:31.821675,False,GENUINE,1,0,0,0.6789809902112234,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C2948,U177,I242,this was a surprisingly interesting post. reference 2948,2026-08-08 08:32:31.821689,False,GENUINE,1,0,0,0.661661894767308,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C2949,U378,I14,thanks for sharing this information. reference 2949,2026-06-08 14:29:31.821702,False,GENUINE,1,0,0,0.6789809902112234,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C2950,U753,I90,i learned something useful about gaming here. reference 2950,2026-07-04 15:24:31.821716,False,GENUINE,1,0,0,0.7317498758867395,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C2951,U854,I433,this is an interesting perspective on technology. reference 2951,2026-07-02 11:24:31.821730,False,GENUINE,1,0,0,0.7340859795799535,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C2952,U652,I363,i really enjoyed this post about music. reference 2952,2026-08-02 23:02:31.821750,False,GENUINE,1,0,0,0.7730771289001258,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C2953,U878,I278,i have a different opinion about sports. reference 2953,2026-06-13 04:53:31.821765,False,GENUINE,1,0,0,0.7435975412000372,20,2,0,1,1,0,0,3.0,0,3.0,False,False
C2954,U628,I377,i really enjoyed this post about music. reference 2954,2026-06-11 15:59:31.821779,False,GENUINE,1,0,0,0.7730771289001258,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C2955,U868,I460,this is worth discussing further. reference 2955,2026-06-19 09:59:31.821792,False,GENUINE,1,0,0,0.6148367794734235,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C2956,U739,I483,this is worth discussing further. reference 2956,2026-06-12 08:22:31.821806,False,GENUINE,1,0,0,0.6148367794734235,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C2957,U412,I213,i really enjoyed this post about gaming. reference 2957,2026-07-25 06:29:31.821820,False,GENUINE,1,0,0,0.7760108921746118,20,2,0,1,1,0,0,3.0,0,3.0,False,False
C2958,U844,I389,this was a surprisingly interesting post. reference 2958,2026-06-06 11:33:31.821833,False,GENUINE,1,0,0,0.661661894767308,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C2959,U273,I42,i learned something useful about food here. reference 2959,2026-08-07 18:45:31.821847,False,GENUINE,1,0,0,0.7306701420191416,20,13,40,1,1,0,0,7.0,0,7.0,False,False
C2960,U282,I311,the explanation of fashion was very clear. reference 2960,2026-07-27 02:07:31.821862,False,GENUINE,1,0,0,0.7656396726651926,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C2961,U650,I382,i really enjoyed this post about movies. reference 2961,2026-07-17 21:56:31.821876,False,GENUINE,1,0,0,0.7772370080656208,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C2962,U574,I179,this is an interesting perspective on music. reference 2962,2026-06-30 09:26:31.821890,False,GENUINE,1,0,0,0.7318423269582839,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C2963,U581,I428,this is an interesting perspective on food. reference 2963,2026-08-03 19:23:31.821904,False,GENUINE,1,0,0,0.7354630625709739,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C2964,U119,I470,this is an interesting perspective on education. reference 2964,2026-06-06 10:15:31.821921,False,GENUINE,1,0,0,0.7306942280328299,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C2965,U88,I95,this is worth discussing further. reference 2965,2026-07-27 10:03:31.821935,False,GENUINE,1,0,0,0.6148367794734235,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C2966,U807,I5,the explanation of music was very clear. reference 2966,2026-06-30 22:20:31.821949,False,GENUINE,1,0,0,0.7662202675963719,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C2967,U83,I449,the explanation of movies was very clear. reference 2967,2026-06-10 20:33:31.821963,False,GENUINE,1,0,0,0.769149315988473,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C2968,U657,I482,the explanation of education was very clear. reference 2968,2026-07-14 13:42:31.821977,False,GENUINE,1,0,0,0.7597438970269877,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C2969,U54,I194,i have a different opinion about education. reference 2969,2026-07-17 10:34:31.821991,False,GENUINE,1,0,0,0.7416504318441781,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C2970,U143,I289,this is worth discussing further. reference 2970,2026-07-22 06:21:31.822004,False,GENUINE,1,0,0,0.6148367794734235,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C2971,U855,I96,i have a different opinion about sports. reference 2971,2026-07-26 17:04:31.822017,False,GENUINE,1,0,0,0.7435975412000372,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C2972,U302,I132,i think this could be improved. reference 2972,2026-08-03 10:06:31.822031,False,GENUINE,1,0,0,0.6122441426822248,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C2973,U501,I181,thanks for sharing this information. reference 2973,2026-07-11 01:53:31.822046,False,GENUINE,1,0,0,0.6789809902112234,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C2974,U790,I328,this was a surprisingly interesting post. reference 2974,2026-06-15 09:29:31.822059,False,GENUINE,1,0,0,0.661661894767308,0,10,40,1,1,0,0,4.0,0,4.0,False,False
C2975,U703,I425,i learned something useful about technology here. reference 2975,2026-06-19 13:32:31.822073,False,GENUINE,1,0,0,0.7297924268271072,20,11,40,1,1,0,0,7.0,0,7.0,False,False
C2976,U394,I79,this was a surprisingly interesting post. reference 2976,2026-06-08 22:01:31.822087,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C2977,U444,I177,i have a different opinion about sports. reference 2977,2026-07-11 16:28:31.822101,False,GENUINE,1,0,0,0.7435975412000372,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C2978,U716,I495,this was a surprisingly interesting post. reference 2978,2026-08-03 13:43:31.822114,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C2979,U525,I395,the explanation of movies was very clear. reference 2979,2026-07-22 23:11:31.822128,False,GENUINE,1,0,0,0.769149315988473,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C2980,U478,I133,i really enjoyed this post about gaming. reference 2980,2026-06-25 18:30:31.822142,False,GENUINE,1,0,0,0.7760108921746118,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C2981,U674,I323,i learned something useful about food here. reference 2981,2026-07-30 02:33:31.822158,False,GENUINE,1,0,0,0.7306701420191416,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C2982,U478,I300,this is worth discussing further. reference 2982,2026-06-21 12:24:31.822171,False,GENUINE,1,0,0,0.6148367794734235,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C2983,U386,I337,thanks for sharing this information. reference 2983,2026-07-13 11:45:31.822184,False,GENUINE,1,0,0,0.6789809902112234,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C2984,U718,I53,this is worth discussing further. reference 2984,2026-07-28 09:11:31.822198,False,GENUINE,1,0,0,0.6148367794734235,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C2985,U431,I243,this is worth discussing further. reference 2985,2026-06-13 20:39:31.822212,False,GENUINE,1,0,0,0.6148367794734235,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C2986,U924,I51,i learned something useful about music here. reference 2986,2026-07-14 22:54:31.822225,False,GENUINE,1,0,0,0.7357637114536311,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C2987,U166,I239,this was a surprisingly interesting post. reference 2987,2026-06-04 09:06:31.822239,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C2988,U22,I224,thanks for sharing this information. reference 2988,2026-06-18 19:17:31.822253,False,GENUINE,1,0,0,0.6789809902112234,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C2989,U589,I355,the information presented here is useful. reference 2989,2026-06-29 17:26:31.822266,False,GENUINE,1,0,0,0.6598076480079632,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C2990,U854,I124,i have a different opinion about music. reference 2990,2026-06-18 03:12:31.822280,False,GENUINE,1,0,0,0.7390063271830457,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C2991,U345,I247,amazing product buy now,2026-08-08 04:19:31.822293,False,GENUINE,69,50,15,1.0,50,11,40,68,1,40,0,36.0,8,44.0,False,False
C2992,U994,I475,the explanation of gaming was very clear. reference 2992,2026-07-04 12:19:31.822311,False,GENUINE,1,0,0,0.7624332223630372,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C2993,U436,I396,i have a different opinion about fashion. reference 2993,2026-06-18 20:23:31.822325,False,GENUINE,1,0,0,0.743131701331639,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C2994,U29,I83,this was a surprisingly interesting post. reference 2994,2026-07-15 11:21:31.822339,False,GENUINE,1,0,0,0.661661894767308,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C2995,U907,I305,this was a surprisingly interesting post. reference 2995,2026-06-21 03:11:31.822352,False,GENUINE,1,0,0,0.661661894767308,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C2996,U769,I71,i learned something useful about music here. reference 2996,2026-08-06 22:27:31.822366,False,GENUINE,1,0,0,0.7357637114536311,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C2997,U993,I46,i have a different opinion about education. reference 2997,2026-07-11 07:54:31.822380,False,GENUINE,1,0,0,0.7416504318441781,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C2998,U469,I202,i learned something useful about food here. reference 2998,2026-08-11 18:08:31.822394,False,GENUINE,1,0,0,0.7306701420191416,20,2,0,1,1,0,0,3.0,0,3.0,False,False
C2999,U674,I75,the explanation of education was very clear. reference 2999,2026-07-15 09:49:31.822408,False,GENUINE,1,0,0,0.7597438970269877,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3000,U314,I41,i learned something useful about sports here. reference 3000,2026-07-24 07:49:31.822422,False,GENUINE,1,0,0,0.7313413266953137,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C3001,U447,I46,the explanation of education was very clear. reference 3001,2026-06-10 12:12:31.822435,False,GENUINE,1,0,0,0.7597438970269877,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3002,U568,I432,this is worth discussing further. reference 3002,2026-06-29 09:12:31.822449,False,GENUINE,1,0,0,0.6148367794734235,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3003,U163,I176,this is an interesting perspective on food. reference 3003,2026-06-22 18:51:31.822464,False,GENUINE,1,0,0,0.7354630625709739,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C3004,U703,I201,the explanation of food was very clear. reference 3004,2026-06-11 23:45:31.822478,False,GENUINE,1,0,0,0.7668898154278452,20,11,40,1,1,0,0,7.0,0,7.0,False,False
C3005,U385,I425,i think this could be improved. reference 3005,2026-08-03 02:39:31.822492,False,GENUINE,1,0,0,0.6122441426822248,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3006,U396,I65,this is worth discussing further. reference 3006,2026-07-06 10:25:31.822505,False,GENUINE,1,0,0,0.6148367794734235,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3007,U791,I167,i have a different opinion about fashion. reference 3007,2026-06-18 11:57:31.822519,False,GENUINE,1,0,0,0.743131701331639,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C3008,U403,I273,this is an interesting perspective on music. reference 3008,2026-06-28 09:15:31.822533,False,GENUINE,1,0,0,0.7318423269582839,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C3009,U685,I379,thanks for sharing this information. reference 3009,2026-07-22 15:41:31.822548,False,GENUINE,1,0,0,0.6789809902112234,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3010,U906,I311,i learned something useful about sports here. reference 3010,2026-07-09 05:36:31.822561,False,GENUINE,1,0,0,0.7313413266953137,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3011,U370,I174,this was a surprisingly interesting post. reference 3011,2026-06-17 06:10:31.822575,False,GENUINE,1,0,0,0.661661894767308,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3012,U613,I384,the information presented here is useful. reference 3012,2026-06-14 01:41:31.822588,False,GENUINE,1,0,0,0.6598076480079632,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3013,U235,I70,i think this could be improved. reference 3013,2026-08-07 19:19:31.822601,False,GENUINE,1,0,0,0.6122441426822248,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3014,U216,I154,the information presented here is useful. reference 3014,2026-07-11 22:08:31.822615,False,GENUINE,1,0,0,0.6598076480079632,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3015,U393,I334,i learned something useful about fashion here. reference 3015,2026-07-29 02:40:31.822628,False,GENUINE,1,0,0,0.7359149406482672,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3016,U291,I159,the information presented here is useful. reference 3016,2026-08-08 15:54:31.822641,False,GENUINE,1,0,0,0.6598076480079632,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C3017,U267,I490,the information presented here is useful. reference 3017,2026-07-27 22:43:31.822655,False,GENUINE,1,0,0,0.6598076480079632,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3018,U407,I349,this was a surprisingly interesting post. reference 3018,2026-06-30 12:20:31.822668,False,GENUINE,1,0,0,0.661661894767308,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C3019,U825,I42,this is worth discussing further. reference 3019,2026-06-13 03:12:31.822681,False,GENUINE,1,0,0,0.6148367794734235,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3020,U883,I207,i really enjoyed this post about education. reference 3020,2026-07-13 19:03:31.822695,False,GENUINE,1,0,0,0.7751482859536991,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3021,U131,I294,this was a surprisingly interesting post. reference 3021,2026-06-10 08:44:31.822711,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3022,U465,I5,i think this could be improved. reference 3022,2026-07-04 09:06:31.822735,False,GENUINE,1,0,0,0.6122441426822248,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3023,U789,I27,i have a different opinion about fashion. reference 3023,2026-07-19 06:57:31.822749,False,GENUINE,1,0,0,0.743131701331639,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C3024,U759,I324,this is an interesting perspective on food. reference 3024,2026-06-27 03:12:31.822765,False,GENUINE,1,0,0,0.7354630625709739,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3025,U381,I399,i think this could be improved. reference 3025,2026-06-24 03:12:31.822779,False,GENUINE,1,0,0,0.6122441426822248,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C3026,U995,I186,this is an interesting perspective on education. reference 3026,2026-07-04 05:35:31.822793,False,GENUINE,1,0,0,0.7306942280328299,20,10,40,1,1,0,0,7.0,0,7.0,False,False
C3027,U544,I388,the information presented here is useful. reference 3027,2026-07-29 03:27:31.822807,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3028,U7,I172,thanks for sharing this information. reference 3028,2026-07-24 20:17:31.822821,False,GENUINE,1,0,0,0.6789809902112234,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C3029,U527,I416,thanks for sharing this information. reference 3029,2026-07-03 05:57:31.822835,False,GENUINE,1,0,0,0.6789809902112234,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C3030,U49,I237,i have a different opinion about technology. reference 3030,2026-07-31 18:27:31.822849,False,GENUINE,1,0,0,0.7418462529021725,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C3031,U888,I250,i think this could be improved. reference 3031,2026-08-07 06:35:31.822862,False,GENUINE,1,0,0,0.6122441426822248,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3032,U910,I306,best product ever buy now,2026-07-04 02:01:31.822876,False,GENUINE,75,50,15,1.0,50,9,15,72,1,40,0,33.5,8,41.5,False,False
C3033,U345,I345,i have a different opinion about technology. reference 3033,2026-06-23 10:19:31.822889,False,GENUINE,1,0,0,0.7418462529021725,20,11,40,1,1,0,0,7.0,0,7.0,False,False
C3034,U273,I91,i have a different opinion about music. reference 3034,2026-07-04 20:54:31.822903,False,GENUINE,1,0,0,0.7390063271830457,20,13,40,1,1,0,0,7.0,0,7.0,False,False
C3035,U17,I228,this is worth discussing further. reference 3035,2026-06-14 22:39:31.822916,False,GENUINE,1,0,0,0.6148367794734235,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3036,U36,I305,this is an interesting perspective on music. reference 3036,2026-06-06 05:06:31.822930,False,GENUINE,1,0,0,0.7318423269582839,20,10,40,1,1,0,0,7.0,0,7.0,False,False
C3037,U37,I272,the information presented here is useful. reference 3037,2026-07-26 21:10:31.822945,False,GENUINE,1,0,0,0.6598076480079632,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3038,U86,I273,this is an interesting perspective on education. reference 3038,2026-06-06 16:17:31.822959,False,GENUINE,1,0,0,0.7306942280328299,20,13,40,1,1,0,0,7.0,0,7.0,False,False
C3039,U148,I324,i think this could be improved. reference 3039,2026-07-17 19:54:31.822972,False,GENUINE,1,0,0,0.6122441426822248,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3040,U353,I497,i think this could be improved. reference 3040,2026-06-06 03:24:31.822986,False,GENUINE,1,0,0,0.6122441426822248,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3041,U840,I268,thanks for sharing this information. reference 3041,2026-08-08 03:12:31.822999,False,GENUINE,1,0,0,0.6789809902112234,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C3042,U78,I167,this is worth discussing further. reference 3042,2026-07-29 11:24:31.823013,False,GENUINE,1,0,0,0.6148367794734235,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3043,U623,I370,this is an interesting perspective on fashion. reference 3043,2026-06-26 04:07:31.823027,False,GENUINE,1,0,0,0.7361608768424162,20,11,40,1,1,0,0,7.0,0,7.0,False,False
C3044,U742,I40,this is worth discussing further. reference 3044,2026-07-04 08:57:31.823041,False,GENUINE,1,0,0,0.6148367794734235,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C3045,U410,I11,i learned something useful about movies here. reference 3045,2026-06-07 03:38:31.823054,False,GENUINE,1,0,0,0.736990248638929,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3046,U668,I380,this is an interesting perspective on fashion. reference 3046,2026-08-01 05:38:31.823068,False,GENUINE,1,0,0,0.7361608768424162,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C3047,U812,I98,thanks for sharing this information. reference 3047,2026-07-15 05:37:31.823082,False,GENUINE,1,0,0,0.6789809902112234,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C3048,U630,I263,click here for amazing deals,2026-06-09 15:21:31.823096,False,GENUINE,53,50,30,1.0000000000000002,50,6,15,53,1,40,0,36.5,8,44.5,False,False
C3049,U818,I25,this is worth discussing further. reference 3049,2026-07-23 05:51:31.823111,False,GENUINE,1,0,0,0.6148367794734235,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C3050,U778,I478,the information presented here is useful. reference 3050,2026-06-04 20:25:31.823124,False,GENUINE,1,0,0,0.6598076480079632,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3051,U705,I398,best deal available now,2026-06-27 04:18:31.823138,False,GENUINE,52,50,15,1.0000000000000002,50,4,0,51,1,40,0,32.0,8,40.0,False,False
C3052,U687,I23,thanks for sharing this information. reference 3052,2026-07-26 08:00:31.823151,False,GENUINE,1,0,0,0.6789809902112234,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3053,U694,I145,i have a different opinion about technology. reference 3053,2026-07-05 18:28:31.823165,False,GENUINE,1,0,0,0.7418462529021725,20,7,15,1,1,0,0,4.5,0,4.5,False,False
